CustomerID,TransactionDate,Amount,SubscriptionType,PaymentMethod,Churn
8769,2024-11-06,152,Premium,Debit Card,1
8770,2024-08-10,465,Premium,PayPal,1
8771,2024-03-13,117,Premium,Debit Card,1
8772,2024-08-24,230,Enterprise,Debit Card,1
8773,2024-08-19,154,Enterprise,Credit Card,0
8774,2024-02-28,355,Basic,Debit Card,1
8775,2025-02-14,385,Enterprise,Debit Card,1
8776,2024-08-02,14,Premium,PayPal,0
8777,2025-01-16,454,Enterprise,PayPal,1
8778,2025-02-07,397,Enterprise,Credit Card,1
8779,2024-04-30,65,Enterprise,Credit Card,0
8780,2024-04-26,264,Premium,Credit Card,0
8781,2024-07-09,481,Basic,Debit Card,0
8782,2024-10-11,468,Basic,PayPal,1
8783,2024-04-26,231,Premium,Debit Card,1
8784,2024-07-09,369,Premium,Credit Card,1
8785,2024-08-30,57,Basic,PayPal,0
8786,2024-12-03,313,Premium,Debit Card,1
8787,2025-01-30,172,Enterprise,PayPal,0
8788,2025-01-13,245,Enterprise,Debit Card,0
8789,2024-12-07,257,Basic,Credit Card,1
8790,2024-06-18,374,Enterprise,Debit Card,1
8791,2024-07-07,426,Basic,Debit Card,1
8792,2024-06-03,109,Premium,Credit Card,0
8793,2025-02-16,30,Basic,Credit Card,1
8794,2024-05-04,111,Basic,Debit Card,1
8795,2024-10-24,14,Enterprise,Debit Card,1
8796,2024-11-04,457,Basic,Debit Card,0
8797,2024-08-04,206,Basic,Credit Card,1
8798,2024-03-22,158,Basic,Credit Card,1
8799,2024-12-08,354,Premium,Credit Card,1
8800,2024-03-31,339,Enterprise,PayPal,1
8801,2025-01-08,387,Enterprise,PayPal,1
8802,2025-01-15,220,Basic,Credit Card,1
8803,2024-11-04,169,Basic,PayPal,1
8804,2024-10-31,155,Premium,PayPal,0
8805,2024-06-18,67,Enterprise,Debit Card,0
8806,2025-02-06,363,Enterprise,Debit Card,1
8807,2024-08-03,249,Basic,Debit Card,1
8808,2024-03-22,88,Premium,PayPal,1
8809,2024-08-18,161,Premium,PayPal,1
8810,2024-05-18,14,Basic,Debit Card,1
8811,2024-10-27,392,Basic,Debit Card,0
8812,2024-05-11,190,Basic,Credit Card,1
8813,2025-01-27,361,Basic,PayPal,0
8814,2024-11-01,210,Basic,Debit Card,0
8815,2024-06-22,448,Premium,Debit Card,0
8816,2025-01-30,142,Premium,Debit Card,1
8817,2024-12-13,462,Basic,PayPal,1
8818,2024-12-11,131,Basic,Debit Card,0
8819,2024-09-08,178,Enterprise,Debit Card,1
8820,2024-12-03,498,Premium,Debit Card,1
8821,2024-12-03,363,Premium,Debit Card,1
8822,2024-03-11,400,Basic,Debit Card,1
8823,2024-08-18,355,Premium,Credit Card,0
8824,2024-10-04,394,Premium,Debit Card,0
8825,2024-03-08,317,Premium,Credit Card,0
8826,2024-08-25,107,Enterprise,PayPal,1
8827,2024-03-19,291,Premium,PayPal,1
8828,2024-04-08,386,Basic,PayPal,0
8829,2024-03-15,489,Premium,PayPal,1
8830,2024-09-16,456,Premium,PayPal,1
8831,2024-03-09,277,Enterprise,Debit Card,1
8832,2025-01-14,335,Premium,Debit Card,1
8833,2024-12-23,349,Enterprise,PayPal,1
8834,2024-08-17,28,Enterprise,Debit Card,1
8835,2024-12-22,473,Enterprise,Credit Card,1
8836,2024-04-28,141,Premium,Credit Card,0
8837,2024-08-02,105,Basic,Debit Card,1
8838,2024-06-10,219,Basic,PayPal,0
8839,2024-11-17,14,Premium,PayPal,1
8840,2025-01-05,386,Enterprise,Credit Card,1
8841,2024-07-13,137,Basic,Debit Card,0
8842,2024-07-02,63,Premium,Credit Card,0
8843,2024-11-19,207,Basic,Debit Card,0
8844,2024-09-17,450,Premium,PayPal,1
8845,2024-10-20,215,Enterprise,Credit Card,1
8846,2024-10-30,189,Basic,Debit Card,1
8847,2024-02-29,250,Premium,PayPal,0
8848,2025-01-21,283,Premium,Debit Card,0
8849,2024-12-10,329,Basic,PayPal,1
8850,2024-05-07,147,Premium,Debit Card,0
8851,2024-06-03,32,Basic,Credit Card,0
8852,2025-01-02,129,Premium,Debit Card,1
8853,2024-12-15,124,Basic,Credit Card,1
8854,2024-08-05,91,Enterprise,Credit Card,1
8855,2024-06-16,205,Basic,Credit Card,0
8856,2024-10-16,189,Premium,PayPal,0
8857,2024-08-15,361,Enterprise,Credit Card,1
8858,2024-04-11,184,Enterprise,Credit Card,1
8859,2024-10-11,207,Basic,Credit Card,1
8860,2024-03-22,35,Basic,PayPal,1
8861,2024-10-17,463,Basic,Debit Card,0
8862,2024-12-12,108,Enterprise,PayPal,0
8863,2024-11-24,242,Enterprise,PayPal,1
8864,2024-06-29,436,Basic,Debit Card,1
8865,2024-11-05,462,Premium,Debit Card,1
8866,2025-01-14,200,Enterprise,Credit Card,1
8867,2024-09-08,471,Basic,Credit Card,1
8868,2024-05-24,75,Premium,Debit Card,0
8869,2024-10-31,255,Basic,Debit Card,1
8870,2024-12-25,113,Enterprise,PayPal,1
8871,2024-06-06,200,Enterprise,PayPal,0
8872,2024-05-06,150,Basic,PayPal,0
8873,2025-01-12,188,Premium,Debit Card,1
8874,2024-04-28,270,Enterprise,Credit Card,1
8875,2024-03-22,184,Basic,PayPal,1
8876,2024-08-20,429,Basic,PayPal,1
8877,2024-12-17,173,Premium,Debit Card,1
8878,2024-02-28,443,Premium,PayPal,1
8879,2024-04-23,449,Enterprise,Debit Card,1
8880,2024-05-01,28,Premium,Credit Card,0
8881,2025-01-08,29,Premium,PayPal,0
8882,2024-05-06,415,Enterprise,PayPal,1
8883,2024-03-28,296,Basic,PayPal,1
8884,2024-06-14,370,Enterprise,Debit Card,1
8885,2024-05-14,248,Enterprise,Debit Card,1
8886,2024-08-05,455,Premium,Credit Card,1
8887,2024-06-04,53,Premium,Debit Card,0
8888,2024-12-27,205,Basic,PayPal,1
8889,2024-11-10,204,Premium,PayPal,0
8890,2024-08-28,366,Basic,Debit Card,1
8891,2025-02-14,354,Basic,Credit Card,0
8892,2024-10-25,58,Basic,Debit Card,0
8893,2024-05-10,494,Enterprise,Debit Card,1
8894,2024-04-25,68,Premium,PayPal,0
8895,2024-03-15,141,Premium,PayPal,1
8896,2025-02-10,382,Basic,PayPal,1
8897,2024-03-02,176,Premium,Debit Card,1
8898,2025-01-19,144,Basic,Debit Card,0
8899,2025-02-09,464,Premium,Credit Card,0
8900,2024-08-22,442,Enterprise,PayPal,1
8901,2024-09-27,98,Premium,Credit Card,0
8902,2024-06-23,280,Basic,PayPal,1
8903,2025-01-13,272,Enterprise,Credit Card,0
8904,2024-07-06,440,Premium,PayPal,1
8905,2024-04-06,125,Enterprise,Debit Card,0
8906,2024-12-01,205,Basic,PayPal,1
8907,2024-06-15,363,Basic,Credit Card,1
8908,2025-02-08,383,Premium,Credit Card,1
8909,2024-08-03,438,Basic,PayPal,1
8910,2024-12-30,117,Premium,Debit Card,0
8911,2024-08-24,371,Basic,PayPal,1
8912,2024-11-05,412,Basic,Debit Card,1
8913,2024-10-01,56,Basic,PayPal,0
8914,2024-03-14,250,Premium,Debit Card,0
8915,2024-10-02,318,Premium,PayPal,0
8916,2024-11-14,239,Premium,PayPal,0
8917,2024-05-23,420,Premium,Debit Card,1
8918,2024-03-30,398,Basic,Debit Card,1
8919,2024-11-18,254,Enterprise,PayPal,0
8920,2024-04-21,325,Premium,Credit Card,1
8921,2024-07-21,259,Basic,Debit Card,1
8922,2024-03-08,86,Basic,Credit Card,0
8923,2024-03-26,71,Premium,Credit Card,0
8924,2024-04-18,68,Premium,Credit Card,0
8925,2024-06-22,247,Basic,Credit Card,1
8926,2024-05-29,198,Premium,PayPal,1
8927,2024-12-29,65,Premium,Debit Card,1
8928,2024-12-23,87,Enterprise,PayPal,1
8929,2024-08-24,231,Enterprise,PayPal,1
8930,2024-11-30,56,Premium,PayPal,1
8931,2025-02-04,441,Enterprise,PayPal,1
8932,2024-03-31,147,Enterprise,PayPal,1
8933,2024-12-30,425,Premium,Debit Card,1
8934,2024-11-09,458,Basic,PayPal,1
8935,2024-10-25,33,Basic,PayPal,1
8936,2024-05-21,38,Basic,PayPal,1
8937,2024-10-19,144,Basic,Credit Card,1
8938,2025-01-04,360,Enterprise,PayPal,1
8939,2024-06-09,410,Enterprise,Debit Card,1
8940,2024-06-07,359,Premium,Debit Card,1
8941,2024-12-08,290,Premium,Debit Card,0
8942,2024-10-08,485,Basic,Credit Card,1
8943,2024-10-01,301,Basic,Debit Card,1
8944,2024-11-22,198,Premium,Credit Card,1
8945,2025-01-03,80,Premium,Debit Card,1
8946,2024-10-15,428,Basic,Credit Card,1
8947,2024-04-20,385,Enterprise,Debit Card,1
8948,2024-06-27,477,Enterprise,PayPal,1
8949,2024-09-27,215,Enterprise,Debit Card,0
8950,2024-09-03,251,Enterprise,Debit Card,1
8951,2024-03-16,315,Enterprise,Debit Card,0
8952,2024-10-12,193,Premium,PayPal,1
8953,2024-03-12,487,Premium,Credit Card,1
8954,2024-11-09,137,Basic,Credit Card,1
8955,2024-06-28,458,Premium,PayPal,1
8956,2024-06-12,239,Premium,PayPal,1
8957,2024-07-09,50,Premium,Credit Card,0
8958,2024-10-17,290,Premium,Credit Card,1
8959,2024-12-27,171,Basic,Credit Card,1
8960,2024-10-18,401,Premium,Credit Card,1
8961,2024-10-14,321,Premium,Credit Card,0
8962,2024-05-11,349,Basic,PayPal,0
8963,2024-12-06,167,Premium,Credit Card,1
8964,2024-12-15,333,Basic,Credit Card,1
8965,2024-03-01,30,Enterprise,Debit Card,1
8966,2024-03-05,356,Enterprise,PayPal,0
8967,2024-07-19,19,Premium,PayPal,1
8968,2024-03-13,96,Premium,Credit Card,1
8969,2024-10-11,42,Premium,Debit Card,0
8970,2025-01-01,468,Premium,Debit Card,1
8971,2025-02-04,370,Enterprise,Credit Card,1
8972,2024-07-12,348,Enterprise,Debit Card,1
8973,2024-11-28,212,Premium,Credit Card,1
8974,2024-06-06,13,Basic,PayPal,1
8975,2024-03-06,32,Basic,Debit Card,0
8976,2024-10-19,206,Enterprise,Credit Card,0
8977,2024-03-24,318,Basic,Credit Card,0
8978,2024-10-25,378,Premium,Credit Card,1
8979,2024-05-03,398,Premium,PayPal,0
8980,2024-12-02,283,Premium,Debit Card,1
8981,2024-06-06,282,Premium,PayPal,1
8982,2024-09-18,451,Premium,PayPal,1
8983,2024-11-08,460,Basic,Debit Card,1
8984,2024-07-07,116,Basic,PayPal,0
8985,2024-07-01,378,Enterprise,Credit Card,0
8986,2025-01-23,387,Enterprise,Debit Card,1
8987,2025-02-16,209,Basic,PayPal,1
8988,2025-01-21,449,Basic,Debit Card,0
8989,2025-01-12,433,Enterprise,PayPal,0
8990,2024-05-27,352,Premium,Credit Card,1
8991,2024-03-14,224,Enterprise,PayPal,1
8992,2025-01-15,11,Enterprise,Debit Card,0
8993,2024-10-29,130,Basic,PayPal,1
8994,2024-04-27,112,Enterprise,Credit Card,1
8995,2024-08-08,158,Enterprise,Credit Card,1
8996,2025-02-11,445,Basic,Credit Card,0
8997,2024-08-24,161,Premium,PayPal,1
8998,2024-05-17,62,Premium,Debit Card,0
8999,2024-03-03,175,Premium,PayPal,1
9000,2025-01-15,413,Basic,PayPal,0
9001,2024-10-24,315,Enterprise,PayPal,1
9002,2024-04-17,176,Premium,Debit Card,0
9003,2024-12-02,325,Enterprise,Credit Card,0
9004,2025-01-17,379,Basic,Credit Card,1
9005,2024-10-14,484,Premium,Credit Card,0
9006,2024-06-05,373,Premium,Debit Card,1
9007,2024-04-07,304,Enterprise,PayPal,1
9008,2024-07-31,80,Premium,PayPal,1
9009,2024-05-05,137,Basic,PayPal,1
9010,2024-03-09,42,Enterprise,Debit Card,1
9011,2024-07-31,166,Enterprise,PayPal,1
9012,2024-04-30,339,Premium,Debit Card,1
9013,2024-05-12,275,Premium,Credit Card,1
9014,2024-08-15,213,Premium,Credit Card,1
9015,2025-01-31,204,Premium,Debit Card,1
9016,2024-11-16,396,Enterprise,Credit Card,1
9017,2024-07-14,470,Enterprise,Debit Card,0
9018,2024-10-22,118,Premium,PayPal,1
9019,2024-07-12,168,Enterprise,Credit Card,1
9020,2024-10-25,292,Basic,Credit Card,1
9021,2024-02-28,463,Enterprise,PayPal,1
9022,2024-06-08,36,Basic,PayPal,0
9023,2024-04-03,236,Basic,Debit Card,1
9024,2024-07-12,261,Basic,Credit Card,1
9025,2024-12-11,376,Premium,PayPal,1
9026,2024-09-19,274,Enterprise,Credit Card,0
9027,2024-03-16,271,Basic,Credit Card,1
9028,2024-09-19,143,Premium,Credit Card,1
9029,2024-07-16,497,Enterprise,Credit Card,1
9030,2024-08-16,35,Enterprise,Debit Card,1
9031,2024-08-02,52,Premium,PayPal,0
9032,2024-12-31,28,Enterprise,Credit Card,1
9033,2024-10-03,25,Premium,PayPal,1
9034,2024-04-09,114,Premium,PayPal,1
9035,2024-07-24,288,Premium,Debit Card,0
9036,2024-06-12,212,Enterprise,Debit Card,0
9037,2025-01-20,217,Premium,Credit Card,1
9038,2024-03-15,422,Premium,Credit Card,1
9039,2024-10-04,175,Enterprise,Debit Card,1
9040,2025-02-20,68,Basic,PayPal,0
9041,2024-08-06,57,Premium,PayPal,1
9042,2024-04-06,157,Premium,Debit Card,0
9043,2025-01-05,286,Basic,Credit Card,0
9044,2024-08-11,421,Enterprise,Credit Card,1
9045,2024-11-27,187,Enterprise,Credit Card,1
9046,2025-01-12,298,Enterprise,Debit Card,1
9047,2025-01-30,123,Premium,Debit Card,1
9048,2024-08-11,305,Basic,PayPal,0
9049,2024-11-22,227,Enterprise,Debit Card,0
9050,2024-09-23,447,Basic,Credit Card,1
9051,2024-03-21,275,Enterprise,PayPal,1
9052,2025-01-12,171,Premium,Credit Card,1
9053,2024-07-22,338,Enterprise,Credit Card,1
9054,2025-02-23,45,Basic,PayPal,1
9055,2024-12-14,84,Basic,Credit Card,0
9056,2024-08-21,467,Basic,PayPal,0
9057,2024-04-21,144,Premium,Credit Card,1
9058,2024-11-23,380,Enterprise,Credit Card,1
9059,2024-09-30,495,Premium,PayPal,1
9060,2025-02-15,281,Premium,Credit Card,1
9061,2025-02-19,188,Basic,Credit Card,1
9062,2024-09-06,483,Basic,PayPal,1
9063,2024-09-04,489,Premium,PayPal,1
9064,2024-08-02,454,Premium,PayPal,1
9065,2024-06-01,168,Enterprise,Debit Card,0
9066,2025-02-10,252,Basic,Credit Card,1
9067,2024-03-20,425,Basic,PayPal,1
9068,2024-07-03,310,Basic,Credit Card,1
9069,2024-11-13,213,Enterprise,PayPal,1
9070,2024-11-17,292,Enterprise,Credit Card,0
9071,2024-12-01,287,Basic,Credit Card,1
9072,2024-10-13,152,Basic,PayPal,1
9073,2025-01-21,17,Premium,PayPal,1
9074,2024-06-24,461,Premium,Debit Card,1
9075,2024-04-06,125,Enterprise,PayPal,1
9076,2024-04-30,401,Basic,PayPal,1
9077,2024-11-05,352,Premium,PayPal,1
9078,2024-06-22,382,Premium,Debit Card,0
9079,2025-01-31,281,Basic,Credit Card,1
9080,2024-10-18,185,Basic,Debit Card,1
9081,2024-12-31,427,Premium,Credit Card,1
9082,2024-05-07,223,Basic,PayPal,1
9083,2024-05-14,378,Basic,PayPal,1
9084,2024-11-14,224,Enterprise,PayPal,0
9085,2024-11-28,66,Premium,Debit Card,1
9086,2024-09-16,398,Premium,Debit Card,1
9087,2024-06-22,238,Enterprise,PayPal,1
9088,2024-05-06,309,Enterprise,Debit Card,0
9089,2024-05-27,336,Premium,PayPal,1
9090,2024-10-06,46,Premium,Debit Card,0
9091,2025-02-04,483,Basic,PayPal,1
9092,2024-06-25,389,Basic,Debit Card,1
9093,2024-05-15,293,Premium,Credit Card,0
9094,2025-02-19,333,Basic,PayPal,1
9095,2024-12-27,378,Basic,Debit Card,1
9096,2024-08-08,233,Basic,Debit Card,1
9097,2024-04-04,431,Enterprise,PayPal,1
9098,2025-02-08,311,Premium,Debit Card,1
9099,2024-08-01,210,Premium,Credit Card,1
9100,2025-01-24,109,Premium,Credit Card,0
9101,2024-09-25,291,Basic,Debit Card,1
9102,2024-04-27,84,Basic,PayPal,1
9103,2024-09-07,221,Enterprise,Debit Card,0
9104,2024-12-26,446,Enterprise,Debit Card,0
9105,2025-02-01,200,Premium,Credit Card,1
9106,2024-08-30,377,Enterprise,Debit Card,1
9107,2025-02-15,72,Enterprise,PayPal,0
9108,2025-02-25,121,Basic,Credit Card,1
9109,2024-08-01,431,Premium,Debit Card,0
9110,2024-10-01,152,Premium,PayPal,0
9111,2024-09-26,108,Enterprise,Credit Card,1
9112,2025-02-06,274,Basic,PayPal,1
9113,2024-10-20,234,Enterprise,PayPal,1
9114,2024-10-21,84,Enterprise,PayPal,1
9115,2024-04-01,287,Premium,Debit Card,0
9116,2024-04-11,207,Basic,Credit Card,1
9117,2024-04-26,193,Enterprise,Debit Card,1
9118,2024-03-03,302,Enterprise,Credit Card,1
9119,2024-03-14,66,Basic,PayPal,1
9120,2025-02-02,258,Enterprise,PayPal,0
9121,2024-03-11,453,Premium,Debit Card,1
9122,2024-07-18,123,Enterprise,PayPal,0
9123,2024-06-03,478,Premium,PayPal,1
9124,2025-01-11,149,Premium,PayPal,0
9125,2024-03-17,400,Premium,Credit Card,0
9126,2024-06-01,459,Premium,Credit Card,1
9127,2025-02-18,368,Premium,Debit Card,0
9128,2025-01-14,50,Premium,Credit Card,1
9129,2024-06-14,417,Enterprise,PayPal,1
9130,2024-07-30,483,Basic,PayPal,1
9131,2024-04-14,162,Enterprise,PayPal,1
9132,2024-09-11,455,Basic,Debit Card,1
9133,2024-07-26,477,Enterprise,PayPal,1
9134,2024-06-24,241,Basic,PayPal,1
9135,2025-02-01,114,Enterprise,Debit Card,0
9136,2024-12-16,115,Premium,Credit Card,0
9137,2025-02-02,309,Basic,Credit Card,1
9138,2024-12-19,139,Enterprise,Credit Card,0
9139,2024-06-17,435,Premium,Debit Card,1
9140,2025-02-22,492,Enterprise,Debit Card,1
9141,2024-10-21,170,Basic,PayPal,1
9142,2024-03-18,410,Enterprise,PayPal,1
9143,2025-01-19,387,Enterprise,Debit Card,1
9144,2025-02-20,456,Premium,Debit Card,0
9145,2024-07-19,415,Premium,PayPal,1
9146,2025-01-02,266,Premium,PayPal,0
9147,2024-09-29,238,Basic,PayPal,0
9148,2024-08-11,359,Premium,Credit Card,0
9149,2024-02-28,463,Basic,Credit Card,1
9150,2025-01-17,498,Premium,PayPal,0
9151,2024-08-05,191,Premium,Debit Card,1
9152,2025-01-27,23,Premium,Credit Card,0
9153,2024-11-05,109,Premium,PayPal,1
9154,2024-06-03,234,Basic,Credit Card,1
9155,2024-12-22,367,Basic,Debit Card,1
9156,2024-11-29,240,Basic,Debit Card,1
9157,2024-02-29,62,Premium,Debit Card,1
9158,2024-05-11,15,Premium,PayPal,1
9159,2024-04-16,99,Premium,PayPal,0
9160,2025-02-03,73,Basic,Credit Card,1
9161,2024-10-10,97,Enterprise,PayPal,1
9162,2025-02-13,42,Enterprise,PayPal,1
9163,2024-03-08,81,Enterprise,PayPal,1
9164,2024-11-01,53,Basic,Credit Card,0
9165,2025-01-29,262,Enterprise,PayPal,1
9166,2024-03-11,116,Basic,Debit Card,1
9167,2024-05-27,299,Basic,PayPal,1
9168,2024-03-03,427,Premium,PayPal,0
9169,2024-06-15,417,Premium,Debit Card,1
9170,2024-07-12,11,Basic,Credit Card,1
9171,2024-11-09,145,Enterprise,PayPal,1
9172,2024-03-11,126,Basic,PayPal,1
9173,2024-04-05,418,Basic,PayPal,1
9174,2024-10-09,130,Enterprise,PayPal,1
9175,2024-06-28,487,Premium,Debit Card,1
9176,2024-11-22,297,Basic,PayPal,0
9177,2025-02-10,321,Premium,Credit Card,0
9178,2024-12-05,103,Premium,Debit Card,1
9179,2024-07-16,16,Premium,Debit Card,0
9180,2024-06-23,441,Basic,Credit Card,1
9181,2024-03-22,97,Enterprise,PayPal,1
9182,2024-08-07,191,Enterprise,PayPal,1
9183,2024-09-02,200,Premium,PayPal,1
9184,2024-12-16,466,Premium,Credit Card,1
9185,2025-02-21,217,Enterprise,Debit Card,1
9186,2024-09-16,395,Premium,PayPal,0
9187,2024-09-07,300,Enterprise,Credit Card,1
9188,2024-06-09,363,Enterprise,Credit Card,1
9189,2024-04-11,287,Basic,PayPal,1
9190,2024-11-22,476,Premium,Credit Card,0
9191,2024-10-11,457,Premium,PayPal,1
9192,2025-02-01,324,Basic,PayPal,0
9193,2024-11-13,442,Enterprise,PayPal,1
9194,2024-03-10,61,Premium,Debit Card,1
9195,2024-12-20,414,Basic,Credit Card,0
9196,2025-02-21,405,Enterprise,Debit Card,1
9197,2024-09-12,276,Basic,PayPal,1
9198,2025-01-20,253,Basic,Credit Card,0
9199,2024-05-22,191,Basic,PayPal,1
9200,2025-02-08,220,Basic,Credit Card,1
9201,2024-03-01,387,Enterprise,PayPal,1
9202,2024-03-29,207,Basic,Credit Card,1
9203,2024-03-21,499,Enterprise,PayPal,0
9204,2024-05-14,279,Basic,PayPal,0
9205,2024-03-25,42,Basic,Debit Card,1
9206,2024-06-05,111,Premium,Debit Card,1
9207,2024-07-28,342,Premium,Credit Card,0
9208,2025-02-23,291,Premium,Credit Card,1
9209,2024-04-15,407,Premium,Debit Card,1
9210,2025-01-26,246,Basic,PayPal,1
9211,2024-03-17,225,Basic,PayPal,1
9212,2024-03-26,441,Enterprise,Credit Card,0
9213,2024-04-15,330,Basic,Credit Card,1
9214,2025-02-11,311,Enterprise,PayPal,1
9215,2024-12-25,136,Basic,Debit Card,1
9216,2024-05-26,448,Basic,Credit Card,1
9217,2025-01-26,103,Enterprise,PayPal,1
9218,2024-05-05,83,Premium,Credit Card,1
9219,2024-09-11,137,Basic,Debit Card,0
9220,2024-10-23,83,Premium,Credit Card,1
9221,2024-11-28,485,Enterprise,PayPal,1
9222,2024-08-19,461,Basic,Debit Card,1
9223,2025-01-01,471,Enterprise,PayPal,0
9224,2024-06-28,405,Basic,Debit Card,0
9225,2024-07-22,447,Enterprise,PayPal,1
9226,2024-07-09,265,Enterprise,Credit Card,1
9227,2024-05-27,457,Premium,Debit Card,0
9228,2024-09-29,111,Premium,Debit Card,1
9229,2025-01-27,56,Premium,Debit Card,1
9230,2024-07-08,174,Basic,Credit Card,1
9231,2024-03-27,467,Enterprise,Debit Card,1
9232,2025-02-22,265,Premium,Credit Card,1
9233,2024-08-25,434,Basic,Credit Card,0
9234,2024-09-30,292,Premium,Debit Card,0
9235,2024-08-21,435,Basic,PayPal,0
9236,2024-10-02,257,Enterprise,Debit Card,1
9237,2024-07-10,213,Enterprise,PayPal,1
9238,2024-03-07,95,Enterprise,PayPal,1
9239,2025-01-15,333,Basic,Debit Card,1
9240,2025-01-04,422,Enterprise,Debit Card,1
9241,2024-12-11,173,Basic,PayPal,0
9242,2024-04-17,374,Basic,Debit Card,0
9243,2024-10-01,66,Basic,Debit Card,0
9244,2024-07-27,215,Enterprise,Credit Card,1
9245,2024-10-11,405,Enterprise,PayPal,1
9246,2025-01-05,438,Enterprise,Credit Card,1
9247,2024-05-14,157,Basic,Debit Card,0
9248,2024-06-05,310,Enterprise,Debit Card,1
9249,2024-07-24,288,Basic,Credit Card,0
9250,2024-09-06,455,Enterprise,Credit Card,1
9251,2024-07-24,479,Basic,Debit Card,0
9252,2024-12-19,299,Premium,PayPal,1
9253,2024-09-24,30,Enterprise,Credit Card,1
9254,2024-03-26,444,Enterprise,PayPal,1
9255,2024-09-10,146,Basic,Debit Card,0
9256,2025-01-21,467,Basic,PayPal,1
9257,2024-11-07,378,Basic,PayPal,1
9258,2024-06-04,19,Premium,Debit Card,0
9259,2024-09-21,317,Enterprise,Debit Card,1
9260,2024-03-25,54,Basic,Debit Card,1
9261,2024-11-08,445,Premium,PayPal,0
9262,2024-06-22,258,Premium,Credit Card,0
9263,2024-07-28,39,Basic,Debit Card,0
9264,2024-10-25,457,Enterprise,Debit Card,1
9265,2024-03-11,234,Basic,Credit Card,0
9266,2024-07-25,395,Basic,Debit Card,0
9267,2024-05-30,186,Basic,Debit Card,1
9268,2025-02-03,105,Premium,Credit Card,1
9269,2024-06-02,438,Premium,PayPal,0
9270,2025-01-24,26,Enterprise,PayPal,1
9271,2024-05-21,37,Premium,PayPal,1
9272,2024-03-21,135,Basic,Debit Card,0
9273,2024-11-19,310,Premium,Credit Card,0
9274,2024-06-14,282,Enterprise,PayPal,0
9275,2024-04-03,196,Basic,Credit Card,0
9276,2025-01-24,151,Basic,PayPal,1
9277,2024-06-12,381,Premium,PayPal,1
9278,2025-01-06,147,Premium,Debit Card,1
9279,2024-11-23,491,Enterprise,PayPal,1
9280,2024-05-16,471,Basic,PayPal,1
9281,2024-08-14,346,Enterprise,Credit Card,0
9282,2024-04-08,238,Premium,Debit Card,0
9283,2024-05-01,223,Basic,Debit Card,1
9284,2024-08-29,283,Premium,PayPal,1
9285,2024-10-19,300,Basic,Debit Card,0
9286,2024-10-11,441,Enterprise,Credit Card,0
9287,2024-07-29,67,Basic,Debit Card,1
9288,2025-01-03,380,Premium,PayPal,1
9289,2024-04-17,27,Basic,Debit Card,1
9290,2024-06-26,189,Enterprise,Debit Card,1
9291,2024-08-19,167,Premium,PayPal,1
9292,2024-06-04,265,Enterprise,Debit Card,0
9293,2024-05-12,46,Basic,Debit Card,1
9294,2025-01-29,305,Basic,PayPal,0
9295,2024-06-06,271,Basic,PayPal,0
9296,2024-10-22,88,Basic,Credit Card,1
9297,2025-02-22,428,Premium,PayPal,0
9298,2024-08-12,163,Basic,PayPal,1
9299,2024-11-02,370,Premium,Debit Card,1
9300,2024-04-24,356,Premium,PayPal,1
9301,2024-08-29,167,Premium,Debit Card,1
9302,2024-04-27,84,Basic,PayPal,1
9303,2024-08-27,381,Basic,Credit Card,1
9304,2024-05-05,417,Enterprise,Credit Card,1
9305,2025-02-04,387,Basic,Debit Card,1
9306,2024-11-17,64,Basic,Debit Card,1
9307,2024-03-14,215,Basic,Debit Card,1
9308,2024-04-05,224,Premium,Credit Card,1
9309,2024-08-09,18,Enterprise,Credit Card,0
9310,2024-04-07,115,Basic,PayPal,1
9311,2024-10-03,327,Enterprise,PayPal,0
9312,2024-11-17,376,Premium,Debit Card,1
9313,2024-09-19,411,Enterprise,Credit Card,1
9314,2024-08-19,254,Enterprise,PayPal,1
9315,2024-12-19,316,Enterprise,Credit Card,1
9316,2024-12-26,112,Enterprise,Credit Card,1
9317,2024-04-27,284,Enterprise,Debit Card,0
9318,2024-06-10,334,Premium,Credit Card,0
9319,2024-03-13,382,Basic,Debit Card,1
9320,2024-05-06,347,Enterprise,PayPal,1
9321,2024-08-22,388,Premium,Credit Card,1
9322,2024-12-11,42,Premium,Debit Card,1
9323,2025-02-01,117,Basic,Credit Card,1
9324,2024-06-05,431,Premium,Credit Card,1
9325,2024-09-27,278,Basic,PayPal,0
9326,2024-10-08,442,Enterprise,Debit Card,1
9327,2024-06-15,82,Premium,Credit Card,1
9328,2024-10-12,355,Premium,Credit Card,1
9329,2024-03-17,190,Premium,PayPal,1
9330,2024-06-24,394,Enterprise,Credit Card,1
9331,2024-09-09,277,Basic,Debit Card,1
9332,2024-06-09,161,Basic,Debit Card,1
9333,2024-11-03,394,Premium,Debit Card,1
9334,2024-07-29,77,Premium,Credit Card,1
9335,2024-10-29,400,Enterprise,Credit Card,1
9336,2025-02-10,381,Enterprise,Debit Card,0
9337,2024-08-17,357,Basic,Credit Card,0
9338,2024-09-07,494,Premium,PayPal,0
9339,2024-06-30,206,Premium,Debit Card,1
9340,2025-01-07,304,Premium,PayPal,1
9341,2024-07-25,41,Premium,PayPal,1
9342,2024-05-23,442,Enterprise,Credit Card,1
9343,2024-10-02,424,Enterprise,Credit Card,1
9344,2024-04-19,117,Basic,Debit Card,1
