User ID,Session Duration (minutes),Page Views,Browsing Behavior,Clickstream Data,Churn
c4b3fcb4-780c-4fa4-9b5f-6c03c4b911a0,12,19,Focused,Answer provide he candidate.,Yes
2ef32db5-a5eb-47d6-b859-02bef36ba08b,49,7,Exploratory,Guess record only product cause you.,Yes
dce7d82c-ebce-4399-9c8f-e2a137a3586f,56,13,Exploratory,Young fall cultural really its single magazine.,No
4a28f96c-821f-4ff7-bff8-482f472f3664,3,13,Focused,Way rule market positive if.,No
4c1cbe0f-0931-4c8c-a043-fdf23ef9d8ac,43,17,Casual,Reveal finally call near population exactly.,Yes
b24bc2ec-1a30-4403-8ce5-52ee9a432ebf,49,1,Casual,President daughter hit wear.,Yes
c5f3b09a-2823-4a71-b15e-64997b1f2e7e,55,14,Focused,Watch ahead front day business.,No
62505a1d-e775-412f-bf73-b85600b98ff1,26,3,Casual,Three able money argue protect up good.,Yes
555b813c-3f88-41be-a43f-0c44167d3878,35,14,Exploratory,Old ever picture up TV.,No
1ed3de0d-fa2c-473b-a95a-cd27b15c0e37,8,1,Casual,Candidate green drug data trip.,No
7ff4c965-8774-4008-98b1-642ef3e49dc5,52,16,Exploratory,Democrat they prevent never.,Yes
9b04403d-4ab5-4f34-b51a-f8a1171485fc,36,10,Casual,Ground series old enough leave.,Yes
09456460-b2d9-46f3-9ba0-6e276f247e55,53,13,Exploratory,Everybody yet south hard.,Yes
939777a7-9a3b-468c-898a-b4efc8881fdd,54,4,Focused,Whether brother teach home realize.,No
4c3de0c8-9288-4eb9-9d26-e89798fc1cae,7,9,Exploratory,Perhaps financial professional drug.,No
e00c47f4-2062-4037-8a7e-8ebc81535abd,46,14,Casual,Brother everybody anyone them black.,Yes
376b45f8-a623-486f-bbe3-597d3a3c0e32,46,4,Exploratory,Often if other. Evidence nature security company.,Yes
af0420da-2770-4a8d-af4a-9b4b9420f2e8,36,10,Casual,Change case address if.,Yes
7d1d3c9b-aa15-40dd-9013-5364c4c2a0b6,16,8,Casual,At food case help page score as.,No
b6e0aafb-a6a4-48e5-910c-56cba8533ece,24,3,Exploratory,Community professional return sign.,Yes
120af25e-c9b1-414e-8929-9a4f0e9f88af,54,7,Casual,Turn talk wait indeed nature.,No
2c44b0f3-fdeb-4f73-9193-d164e5177a54,1,10,Focused,Specific agency environment they music.,Yes
4fdd805c-d12c-405d-84f1-5c235fad79c1,49,3,Casual,Small all idea believe seat truth.,Yes
78c81bd8-b151-4612-b3fd-0221f7a72641,25,2,Focused,Doctor news like huge your parent benefit.,No
35f2b443-d0fb-4521-b2b8-8c388ca502d1,10,15,Focused,Owner crime these land.,No
8fa69f4e-5bc2-481f-8bee-290ae7301454,54,9,Casual,Million some challenge base choose tell buy.,No
d85e5bce-5c07-4f5e-864f-4bdbd57553f8,16,15,Focused,Network close catch sea indeed.,No
6603d3e3-344c-4c78-b24d-6c5c90f495cc,16,17,Focused,Discuss although television read senior.,No
d2ab9faa-1207-4e25-9812-67edcd07754b,58,7,Exploratory,End professor since audience fly travel each.,No
f25a11e1-0b84-448b-9946-8efc6066f836,8,18,Focused,Also religious somebody fine bar building.,Yes
7ca38ad0-5f64-45a0-8d95-8c8c75d72b58,29,15,Focused,Factor last suggest finish main.,No
235e3bc0-99a2-4260-be73-06cb35ccd2f8,39,18,Focused,His message mind sign.,Yes
74ec2250-8d2d-4523-b9bd-16e2c720c893,28,12,Focused,President work serious table.,Yes
096cc9d6-5827-4c6a-8f56-d5be45e6b051,6,8,Focused,Professor send need address from.,Yes
31fe2641-f44e-47e6-948c-34048cac3937,16,2,Casual,Friend may information.,No
46824e00-f91e-4807-be77-3db5d322e9ca,20,2,Focused,Possible difference increase.,No
1c77404b-59c4-44af-b2e5-66fa6b461f8f,16,5,Casual,Change peace even here cost memory.,Yes
4fa765e9-a68e-47af-8921-f574b062e79e,7,1,Casual,Represent long piece sport important.,Yes
b7436ac7-4923-4bea-b55b-26ca668677f7,41,4,Casual,Some east southern start detail.,Yes
b07a9e26-b30e-4c14-bcb2-78556ca29932,14,6,Exploratory,For rise somebody environmental son buy involve.,No
47565b15-61a0-4415-83d5-8ecf818429f6,43,13,Exploratory,Daughter question drive candidate.,Yes
67a48168-ed28-471f-88c0-0c1ef0e75c19,26,19,Casual,Test first look magazine truth movie.,No
fe84769e-e64b-4935-b7a6-e1d8a6c65184,26,11,Exploratory,Their floor give her that.,Yes
10459fcf-6647-4c92-b990-514889074e1f,14,13,Focused,Central buy into clearly event campaign truth it.,No
8dfe3c6d-2e06-49a7-9456-931fb1567b2a,7,8,Casual,Voice wind summer one ready must.,No
7a24d402-5355-44d5-8bab-b8bd58fcbe58,33,7,Casual,Eat have perform six.,Yes
f2a93b4f-7384-4a6f-b8fd-107aabe71d8d,26,13,Casual,Among past study mind item reflect remain.,No
e8c86ba5-7909-4fc4-9537-80fe90200e58,57,1,Exploratory,Organization any into it.,Yes
0ffe947c-8860-44f0-b188-fdb11b479a92,45,6,Exploratory,Available conference type building near.,Yes
b08dd666-f98a-48df-aca6-870ea8335145,20,7,Exploratory,Shoulder research individual up.,Yes
ca65fe59-1edb-4b86-a3cd-f6b75eb68dde,3,16,Focused,Religious available eight require share cut.,Yes
d7a17f73-4687-4d4b-9b1f-d1e20d851ff5,52,15,Exploratory,Fight person eye chair my budget quality.,Yes
8097cb65-f362-4220-8c06-d504ea9f5f48,4,2,Casual,Action local care occur.,No
61afbad1-1eb1-44b7-a056-4bc27507d2eb,26,16,Exploratory,Knowledge challenge idea cultural bank what fall.,Yes
b53bdf70-659c-45bb-a401-0b199dfbdc19,11,17,Exploratory,Rule right class doctor.,No
dc310018-c8c6-402e-9589-c66e22a7ba73,2,15,Exploratory,Part history purpose research hotel.,Yes
eee87cc4-7573-42d4-9adb-6647178ea84a,14,3,Exploratory,Action million central ball recently thank keep.,Yes
7439f718-2feb-4f10-a530-44abc80a5aba,44,4,Casual,Control which common.,No
a48a1dc0-0d75-44ed-a5e6-ef2cce0acb49,30,12,Exploratory,Find safe edge president.,Yes
e81a033e-6bf3-4a37-bfe8-dd9191510440,49,5,Casual,Into save day view contain hot.,Yes
a73179de-aba7-44c4-9dea-02987e452da2,12,17,Exploratory,Record order scene toward.,No
209d1bd8-1b9a-4d8c-b7db-f12a8a7560de,26,6,Focused,Join agree scene young because director place.,No
b428fca4-6e69-4f85-8f12-5f9267f737fd,44,10,Focused,Mission outside well.,Yes
acb86546-2a4d-439b-b3af-f93dac75c495,33,18,Casual,Shoulder practice state capital.,Yes
f0faad92-9f51-4b39-9b16-20ad13bc9d71,13,10,Casual,Air world suggest study worry.,Yes
19dab88f-c2d4-4c51-85a8-25071e0e3996,14,6,Focused,On morning head quality.,Yes
667b9fa9-01bb-46d1-aaf0-a9aea1bd1cb3,24,6,Focused,Place room group choose.,Yes
0f0deaa3-7450-4be3-94d6-2d50bfbadcc9,34,15,Exploratory,Yeah direction case interesting.,Yes
e9558b30-2227-4842-abb1-14fef8f59fc7,44,4,Focused,Study manager energy. Low before hour.,Yes
dbb0a9b4-c235-410c-a752-11da826faf7b,26,16,Casual,Miss significant mouth themselves not main.,Yes
da5af40b-c8f0-4fb0-beee-6b8b4e1a2d5c,21,8,Casual,Fly mean go ago democratic enter.,Yes
9aeb5116-0565-441f-9215-ffd2de1ff608,28,7,Focused,Also nor window group read prove lose.,No
48ff83e9-41bd-45e9-b7c9-5e2c74bef867,48,19,Casual,Because worker statement dream address dark.,No
7193338f-3acc-4ec1-8fd8-c36d58ccc95a,36,17,Exploratory,Better let result. Front third truth where.,Yes
01d4896c-78b3-46cb-a9a7-4ec32aa889ca,40,13,Exploratory,Fast fish occur task. Admit pick green line.,No
b9caa06b-d131-4562-b847-fcc76b6081bb,2,15,Focused,Determine however arm herself hour room month.,No
bc4b5c90-88b7-43ef-aae4-8a89459e8df9,42,2,Casual,Ten bring career fine five task.,Yes
0cfbefb2-b4da-4532-ac81-63a894c24c0d,9,10,Focused,Create energy policy man around.,No
350e5f1f-61c5-43f8-965b-f62dccffb212,23,13,Casual,Health consider trial become bed whose.,No
651d3728-4369-4799-b0ef-06b28c16b79d,15,18,Casual,Trouble expect TV far nothing once create.,No
d0749f49-ef83-47bc-a0dd-65731c6096b3,13,11,Casual,Bank tell interview test this lead leader.,No
67ebbb5e-063c-41f7-a541-fa6fd6dabe3b,23,13,Exploratory,See act late break relate.,No
fc6f42be-4009-418b-bfd7-0aa63f5ffe2d,17,19,Casual,Even bill discover camera direction face.,Yes
99481fd7-7052-48b2-9856-b090d6c82d13,48,5,Exploratory,For Mr go arm. History various night analysis.,Yes
10ad5fbc-873b-410d-8c88-88e0f50556a7,2,3,Casual,Future represent mission sense investment.,No
8d2d3d51-fca1-40c7-bd3d-1505944201de,20,19,Focused,Consider offer toward.,No
9085fa50-fa69-4831-a5e6-4067bc3ce4b3,20,13,Exploratory,Wind similar force mother.,No
d0baa773-4266-424d-9904-2ff68e391208,59,5,Exploratory,Wide indicate ten.,Yes
a9679e1e-4ce4-406d-bf62-a9d6242f7f8c,46,12,Exploratory,Type help management. Bank whatever low.,No
e80604dd-8e3d-4f93-876e-4fa04d234cc8,3,14,Focused,Force meeting over event door.,Yes
6cf1fa11-10dd-4eea-bae8-274ff2b13dca,55,6,Exploratory,Beautiful perhaps understand tax effect street.,No
0a02fe30-13cb-4453-96b4-fb885c074936,12,9,Focused,Watch add thus. Throw stay garden hospital in.,No
b38e5771-e41e-49ea-864c-01d7ca220a13,40,17,Casual,Feeling far consumer shoulder there cold friend.,Yes
5274d3f6-0f58-424b-91ed-83ee0f3e2ee7,2,8,Casual,Able if decide movie others.,Yes
39fc8908-bd12-442d-a147-a8e575cb32fe,36,13,Focused,Peace heart open address political.,Yes
f4c484cf-ced9-4108-95ae-1aaf4cc1fe64,14,5,Exploratory,Heart message pass bill nearly.,No
1c1703bc-558c-4266-a7f3-eb8665bd01b7,16,17,Exploratory,Seem hundred your industry.,No
5ed65cf2-43e5-41e9-8ef9-40fa9b38b830,19,3,Focused,Himself treatment use instead mind free sense.,Yes
b94ad3ad-02eb-455e-930f-9431ddc638fc,34,6,Casual,Republican nice necessary especially follow.,No
03a36668-bc07-4a17-bb2b-494e914f163b,44,14,Focused,New dream beyond west.,Yes
39d6b9dc-5759-4c87-941c-6c69b096c1ae,46,15,Exploratory,Security teach herself also.,Yes
621336fa-5480-4155-ad24-7d31577a75fa,6,14,Exploratory,Maybe skill high across move.,No
fda85aee-b229-4755-a331-9aabedb8effc,13,11,Exploratory,Imagine night believe me.,No
9e9bd5f3-bb55-4ac6-a7d8-988b0424f3c1,36,11,Exploratory,Everyone eat will public.,No
76652775-fa00-418e-9598-96fa013adf90,22,9,Casual,System reveal this section.,No
a6da77d6-3768-4044-b472-62edac5ccfe0,18,6,Casual,Water several left lawyer manager he.,No
a0c58185-df7d-4ef3-8f16-557b6aa73934,12,15,Casual,Instead large none range question.,No
599d1e59-8811-49a5-a9aa-facc338a9c5a,52,12,Exploratory,Their have lot government theory.,No
e3f0a033-22de-4820-838a-330ac808231e,59,6,Exploratory,Job visit front whether life participant.,Yes
9c014df1-247c-4c0d-b1a6-a2b7cc3fb260,54,1,Exploratory,Religious rest west wait movie experience.,Yes
63649443-2d79-45c6-9731-74c5b2bc8adb,30,16,Focused,Help this be measure.,No
545624b8-aa87-418f-a19c-ccb2ff2682ca,53,15,Exploratory,Window same daughter school on win.,Yes
8b5f88bd-b25f-4896-95c4-fde54c6678d4,51,2,Casual,Common draw beat avoid expect television.,Yes
56eee001-69a3-4bf2-ab8c-c71ce7e33085,40,17,Casual,Catch it without degree.,Yes
03cac11e-7285-4b0e-a1f4-8c2995048a8c,7,3,Casual,Wall away space less Republican collection rise.,Yes
795c953a-0c65-4a65-ae27-1be767c8ce25,32,3,Focused,Personal south sense serve.,No
ac770df5-cb98-4e54-bbe9-93e4bb1f1de9,48,5,Casual,Know drug project mind here start.,Yes
71e67370-1382-4847-aad8-bc20111f39a6,19,17,Focused,Bring rise believe by four surface.,Yes
9614f7e4-6c90-404a-9a8d-d1c4e678e0e5,6,17,Focused,Audience drop movement accept boy within with.,No
5bb90b4d-e0ff-4dda-8a5a-ea4499d12f28,20,6,Focused,Bring game production hotel near state once.,Yes
02ae6598-635b-4512-8798-f1092fb57667,27,1,Exploratory,Surface spring change huge look.,Yes
2c93a248-967e-4b11-87cd-cb6d224addeb,53,7,Exploratory,North race seem million baby story local.,No
3aad617a-7113-4aad-9f45-143c6ed80d36,43,15,Casual,Concern add five responsibility forward.,Yes
b9ffa430-f2a2-4a41-8413-cf7f7c3bba36,37,7,Casual,Training southern fly never message.,No
3dbf8501-433a-422d-b393-fa6f6abce870,48,19,Focused,Member candidate main fact.,No
7f9efe1f-3850-44c3-ad45-41a8693dc828,7,11,Exploratory,Station operation can media heavy tend way.,No
de7ab312-4319-43f4-956c-7654dc253848,59,14,Casual,Trouble industry their art.,Yes
c81f29b3-3779-47d0-9491-85adc1e30a4d,5,13,Casual,Population listen pattern accept environment.,Yes
60beb72b-d70a-4072-a56b-4669bd9a7514,11,9,Exploratory,Baby Congress across stock without five.,No
5b9afef0-0d22-40b1-959a-891faa5f9c61,15,9,Focused,Method difference easy church voice.,No
7f529b16-3d49-44dc-852a-8f1a84c96b6d,3,16,Casual,Economic figure policy whatever set.,No
a72c92df-2658-4ff6-b823-dc5aeaf9ae32,58,12,Casual,Whom protect pull watch television.,Yes
f8b528ad-e4e4-4cb0-9733-0fbab12b266a,5,10,Exploratory,Determine city over serve subject teach.,Yes
6212584a-e5a0-4839-9606-d8e2a9459503,23,6,Exploratory,Several mouth miss moment memory eight.,No
82063c79-9890-4d76-831c-eda08a2a5f1a,53,18,Focused,Film figure continue while leg far.,Yes
f7149b15-9a00-4b7a-a7a7-92c7e736e84e,37,2,Focused,Clear from the boy look when interview.,Yes
9552f291-e068-4bd2-8f80-909586d5afa3,9,9,Casual,Six pay rise exactly.,No
07af55fd-ebef-4f46-89cc-f265da541257,15,19,Focused,Avoid large big.,Yes
9fbf9c17-56af-445a-a41e-1edffbe33b98,3,6,Casual,Lot despite now third air family.,Yes
a30024b9-b9dc-4795-ae65-6c721694e5e2,29,2,Casual,Claim significant break six guess medical.,No
7b6fc3bf-6abc-4c2c-9545-0abeceacf945,6,15,Exploratory,Class vote beyond election price.,Yes
3ee4c6d3-a382-4cb0-befa-44356bf88118,17,17,Casual,Five social goal street two group their.,Yes
5f643967-efd4-4a10-8974-d601c450c6f1,26,16,Exploratory,Participant score red.,Yes
b9a60625-07bc-46ca-9f88-022c25022960,21,8,Casual,With if personal hard table memory window.,No
2e818927-b067-4484-88ed-f390414aa38d,8,10,Casual,Bank even argue she attention between.,Yes
bf4d0f65-a347-4e06-b33e-eb730fa51b12,21,10,Casual,Can current great. Experience alone recently tax.,Yes
8bff61d1-bf6b-4029-bbda-303e9f3fdf35,57,18,Focused,American house energy player.,Yes
90a8d3da-4969-4163-933f-cf7c1911457e,11,10,Focused,Certainly a key since morning probably glass.,Yes
9be8d5a0-df3f-448b-b1f6-f2c25b30e507,38,9,Exploratory,Without center scientist smile record this.,Yes
5dfe8a06-6843-4fe7-817b-17ba92449b45,8,19,Casual,From leader number effect.,No
38e01975-2a29-458a-966b-4001e5c27ae4,42,1,Exploratory,Tonight mission serious decision discuss.,Yes
6e863f71-9e25-425f-a03d-5ee9cc3fd582,24,4,Exploratory,Speech court military per. Type cut adult any.,No
4a09c08f-f6d1-4cf4-90ac-0ee8ef120d80,35,3,Casual,Be crime discover especially me your teach.,Yes
b7622426-7e6d-49dc-881d-e4ae740e82f0,55,10,Focused,Even occur activity hear security little price.,No
0664ebc7-b123-45e9-91be-b12e086826bf,14,12,Focused,Offer can throughout head while.,No
d6fd6359-c4ac-483f-9ce1-64bec7bd002e,55,18,Exploratory,Let important especially.,Yes
e80af8a8-037c-4493-a358-bcd354bc1788,14,6,Focused,Office gas rich seven.,No
6a5291b3-f33f-4822-bf88-cdac189d0c54,10,2,Casual,Wish seem from ok check hair sister.,Yes
f2c63234-1858-4feb-869d-51e73a3c0fff,12,10,Casual,Exist heavy in party.,No
87bba966-fdf7-468a-bd07-926ff2660c1f,38,2,Focused,Scene bit civil wrong recent information to up.,Yes
245fae57-a920-4bd0-aed7-c8c6cf3110c0,44,9,Focused,Fly own reduce improve pick recently.,Yes
8d7f53b4-2db7-4b3e-a051-af9d9808adfc,55,10,Exploratory,Protect finish vote business listen.,Yes
ac2b4ff1-eefa-4cad-9872-c2b72fa18cb7,46,2,Focused,Theory city language clearly son magazine.,Yes
9ad7713e-be4a-426b-9006-589ddd7fc2a4,34,8,Exploratory,Democratic buy name media fall under include.,No
7b39d3ab-9247-4b53-a145-649781f2eff6,41,17,Casual,Nor listen explain response early at.,Yes
337f4567-de07-4fd2-bbce-cebcf9833270,10,17,Casual,As air several information tax scientist.,Yes
c79d2e86-f7f7-4840-b47c-d0ee83ae17b4,58,4,Casual,Benefit house inside want.,Yes
9c0e1887-5054-43b8-8792-c0b9eb6568e3,17,18,Focused,Than former begin heart stop.,No
e4d2cc8f-99f0-4889-9c47-f51452a00093,17,12,Focused,Region building radio like both contain school.,Yes
a5bb391b-b944-4d1a-b98a-5ae26a888030,3,17,Focused,Glass appear discover institution listen.,No
01170abc-95a1-48f1-b281-04f764d0eea4,31,9,Exploratory,Our ready market buy state must debate discuss.,No
2cf3d1f5-ed2c-4dd5-8ed8-7c87ecae3ce7,51,19,Exploratory,Better action certain administration.,Yes
a790dc73-2333-4f30-b78d-15acbff01059,1,14,Exploratory,Two open evidence worry because.,No
51af00c9-1cab-408f-a61c-f0dd1d5f230c,12,14,Casual,Focus region less who street serious cause.,Yes
bfad487d-05ca-4fdc-b911-de863c414236,39,17,Exploratory,Point step entire young writer relate yet.,No
07a35879-b514-4c45-9fcb-8d3aa8b42147,4,2,Focused,Rate sport know skill.,Yes
502d7900-abae-4c6f-be77-33690ffd266f,42,8,Focused,Social road old really resource push.,Yes
ee518431-ca49-4799-9c0e-7283f1e14617,13,5,Casual,Ok spend wait gas common page quickly.,Yes
60b9eb7a-53aa-49da-adbd-ea6a936df043,34,7,Focused,Democratic officer front might arrive.,No
f0c2a0bd-efb1-4e48-a2e8-82f0f9537a1f,42,16,Focused,Field until impact off book.,No
271289d7-6766-4780-b51a-36e015854398,21,16,Focused,Score blue especially everything.,No
e62184b4-d830-4eb8-a018-d452d8c2a903,22,17,Exploratory,Resource should similar investment money player.,No
09ccdcc3-2607-4ad5-85bc-5a57e5f0f6a1,57,7,Exploratory,Knowledge push team.,Yes
f7b0a45c-b691-44d9-af47-e89664ac3eca,4,8,Focused,His education science him way couple.,Yes
83402375-7477-4660-bef1-71e09d20d775,18,8,Focused,Hit nature give stop despite.,No
0c2d07ab-94d3-4402-8ab0-44a9ea4308b5,5,11,Focused,Individual city officer.,No
2f7d6e85-e4c8-4291-b284-b22452c5d235,19,15,Focused,Voice deep major sea decide it product.,No
790782a0-9128-4cc3-b038-d584b95bac24,2,18,Exploratory,Early say society threat street eye able.,No
97efe206-d09f-4d0f-b8d6-6361cf4189cd,12,6,Casual,Population program upon book.,Yes
928346b5-0f10-41c2-8405-917918707f9f,17,12,Focused,Base stage describe tell home yeah.,Yes
ead6bc6d-6522-4119-8310-21af818e691a,10,15,Exploratory,Accept human company thus provide.,Yes
12cf5756-04e5-4a11-b1af-6c19dc389634,34,6,Focused,Budget thing fact hard model glass must.,No
51b04b70-a865-4fab-beb7-0eb86a00c906,6,18,Casual,Southern citizen through kind.,No
0157d375-6919-4683-8833-da8b5a2d2b60,8,9,Exploratory,But economic assume.,No
4e565378-3ac3-4ced-a89c-93cbe749e443,51,8,Exploratory,Our year account including.,No
1aa672ac-e0b1-4381-88dd-4e6d5d5caa3a,11,14,Casual,Image quite air but raise.,Yes
87d08643-6296-44f5-853b-d3d236e9b1cc,57,19,Casual,Finally four accept cultural edge author.,Yes
48834dd5-6428-4d27-9b3f-eb26a16e1123,12,19,Exploratory,Answer learn cost society this property consumer.,No
e993bb67-34e1-4d0d-a2d9-003c3d8f2eb0,9,8,Casual,Threat reality a term total think.,Yes
d36c4284-448e-42bb-ad07-48e5d338534d,2,2,Focused,He us last hard yes assume perhaps.,Yes
03d00b91-c997-4120-854e-36e513dca7f5,8,4,Casual,Beautiful control keep describe.,Yes
d7443ed9-685e-485c-a64a-f44682c729f1,58,6,Casual,Think kind approach image entire.,Yes
6ab63636-3e30-4588-bc6b-fe43efccaf64,11,3,Exploratory,Record already fact author job present mind.,No
34df65a5-b771-46b0-9d39-94b7228da072,53,3,Casual,Art table police inside.,Yes
f9ab0045-cc08-4aba-9671-6dd18ba7fd73,36,19,Exploratory,Require bank program page of party worker.,Yes
b3e9e2d7-178d-4adb-a267-7dc3e156b939,10,11,Focused,Be group car production really.,Yes
b73fc511-de59-49c6-a890-f5cb72a6cd6f,21,10,Casual,Price big stage.,Yes
9d892ad8-2fd1-487d-9ab8-e75b52d226b4,20,12,Casual,Husband sit war may.,No
b2539585-60e0-4c01-9fbd-a40c6100c9ad,48,14,Exploratory,Enough scene relate you home.,Yes
e38ff62a-5a95-4c3c-a262-01dca3ed9b5a,8,18,Exploratory,Technology voice they all agreement part.,Yes
b37830df-f002-4161-97b4-a8c4859ebfcb,36,9,Casual,Weight next unit among early.,No
8f67d9c5-4071-44c8-8bb5-2f83e0432dd7,29,15,Exploratory,Level catch might recent religious.,No
ba1f347c-b443-4080-ae30-7815d7a7271e,42,3,Casual,Up crime maintain. Specific player person hand.,No
85dd92e8-b5fe-4a17-9579-7be7e0242676,12,11,Focused,Every to many hair health.,No
160e44b0-d470-4983-82a1-d39de2d6bc91,14,10,Casual,Surface write could fight.,No
121881d9-d0da-4f66-86c6-3da0b40924b7,48,18,Focused,Week notice success represent.,No
434ba23f-407f-441e-bb8f-9942f102f31f,54,4,Focused,Item move day population beyond.,Yes
37711122-8874-4162-a280-c144dd2aea1e,50,13,Exploratory,College least career indeed defense.,Yes
3a0ecb51-cebd-475a-91ce-7bef6a906bcf,21,6,Exploratory,So several third.,No
e7f6e549-9cfa-49b8-90e6-47aed4f7bbb4,22,13,Exploratory,Single thus interesting court.,Yes
c46ac4da-8133-4611-b9c9-c4bd7d0d70eb,21,5,Exploratory,End agree story small whose into when.,Yes
01ff7648-7752-438d-87a1-84111017a6fc,44,14,Casual,Dark data democratic story them thus.,Yes
d805c444-12bf-43cc-9307-da0dae451b9e,50,13,Focused,Share role teacher increase radio.,Yes
b343d297-cab6-4435-af1d-85885213014e,30,14,Casual,Role always scene popular wish.,Yes
41926ee6-5d9d-4911-91af-d3636593a6f9,39,8,Focused,Where trip direction example.,No
9b7397a3-1bb3-4db2-8fc2-65859925d9cb,20,16,Focused,Put guess very instead.,Yes
a90e7cd4-e794-48d7-9f88-d62693feab2e,24,13,Focused,Financial among hear expect yard feel.,Yes
a4490c7a-33cb-44dd-9acd-55408fec93c7,23,15,Casual,Building gun reduce so official treat.,No
8223dd90-2359-4f74-8a3c-1a1bc451ba4a,7,19,Exploratory,Boy begin process shake degree.,Yes
a02315e3-1724-4a22-87be-8fe3b1a2bde3,9,1,Casual,Know reach mother. However join age subject nice.,Yes
0e1cae99-dce4-461e-9fb6-50b2e4b887e8,1,2,Focused,Side man best whole.,Yes
1da467cc-4d69-42c9-9803-89b934ff0116,26,18,Casual,Inside become sit fact plant point garden.,Yes
d38c9de4-a566-4989-a030-c42447021a59,38,19,Focused,Wear magazine bar care those shoulder.,Yes
e727ea70-324c-4397-ba58-8d10c21da037,38,8,Exploratory,However PM play often shake explain however.,Yes
7b657144-aa4b-4919-9da1-3fe73e60224c,54,3,Exploratory,Special marriage decide cover leg.,No
2cb49a3a-5364-497a-9c76-694c3e604b99,44,14,Casual,Class miss try wrong city soon accept.,Yes
d8637467-2ad7-4692-b070-7fdf909d79cf,22,9,Exploratory,Work finally practice majority forward.,No
f3a127a6-dc76-4f5c-a254-1af008d79dcc,44,8,Focused,Task your reduce resource discover left.,No
4dbed8a2-62a5-4207-930c-ccf3c4270b34,10,17,Focused,Work center nearly strong including us light.,Yes
f845d583-a84b-4920-9ef7-d73a1e89dbd1,55,16,Exploratory,Over food bag buy see young including federal.,Yes
56f8c664-e70e-4d31-a1cc-b9af3051c232,58,10,Exploratory,Far share garden book her like professional.,Yes
57522f2f-b807-4360-86d3-61b757ba035e,6,10,Exploratory,Try our cut film.,No
9337ce43-9a49-414a-8c00-74ead5942a6f,17,6,Casual,Save traditional federal suddenly nor more your.,No
62b5205c-960a-497f-824e-bf5af8f63cea,51,17,Casual,Two two fly low daughter former.,No
ce7a4643-ba45-4993-b0c8-4d5888f76c79,50,16,Focused,Style edge possible theory stand.,Yes
4b61b268-765b-4005-a019-6769ec38b0ee,38,15,Casual,Especially college week send.,No
794ad5f0-0fda-4835-8451-9b3c1c5ec6d5,24,14,Casual,His improve majority newspaper.,Yes
5b587a28-2059-4c96-8ec8-56ba7a6141a1,51,4,Focused,Majority represent building long how.,Yes
3e8257fb-65ee-43d7-bc73-25021f1783dc,10,4,Focused,Compare if test sometimes father herself.,No
34e4135d-52e2-40d1-bc7b-0a6bc7d36b22,56,2,Exploratory,Local first once cause wonder space tonight.,No
e61e47bc-26d4-44ee-9b22-6ff97305211c,8,11,Exploratory,Baby future film open game town sell.,Yes
34b4082c-2dfc-4fa4-9cf2-71bed6f8d2b0,21,4,Casual,Fear human sing. Or check wear.,No
a722e741-0401-4b19-85c1-f5560e4f4f3d,56,16,Focused,However account thought by impact.,No
6e2e6475-fae7-4824-94cf-b0a23cc9c045,6,4,Casual,Possible cold pass then.,Yes
193f73e1-a4f1-45f6-81e4-bfa693fbf0a7,21,1,Casual,Sit last their discussion ok within star.,No
1c3e83c0-de7d-4095-8f0f-2cfd637a27df,57,19,Focused,Of moment end new inside be imagine.,No
0a6f4dc2-1990-46e6-a483-3f1968cde1e9,39,2,Focused,Upon gas tough century.,Yes
c8c8a0f2-cc89-47b1-8b4d-a3a50dc833f8,24,9,Focused,Bring pretty full. Baby Republican though front.,Yes
51411cea-3926-43ca-a58a-664f2734f9a3,33,13,Focused,We ever stuff address.,No
ccdf8189-09c1-47c8-b8c6-42fcdabac209,59,18,Casual,Whose someone each hope.,No
304b697a-f441-44bd-809d-3805927f6ee1,18,16,Casual,When brother now beyond gas.,No
6aa04f4a-615c-4148-877c-f661b5f61e88,56,16,Casual,Run exist company red.,Yes
c46851c9-b50b-4ffc-9f20-cd66bf9e912b,28,10,Focused,Answer sign natural life she family.,No
91db5bf8-e221-4c80-93c4-c27848134971,57,9,Exploratory,Scene lose commercial per.,Yes
9171998f-a23a-4893-9bf4-ddb65a5a73de,52,11,Casual,Read forget off provide.,Yes
7d9ee2fc-03f2-459c-a11d-ef3e58b1f720,32,4,Exploratory,Other include probably space.,Yes
50f7b4d0-6ffc-42b2-aeb8-e732e86d1ed2,12,10,Exploratory,Career hit information investment.,Yes
f3c34d91-0f65-4b07-ac25-af360667db9a,48,3,Exploratory,Medical cost rise teacher goal already.,No
a65617d5-9f22-4061-92f6-d229cdc7ba1c,42,6,Focused,Foot suddenly room decision weight make.,No
6132d5dc-6da4-47cf-97e9-c16e003e85e0,27,3,Focused,Us leave most foreign over analysis almost.,No
d5f05a3a-79b9-4407-a0e5-5d460e31d756,10,9,Casual,Fly majority wall way play against meet rest.,No
0347d973-6d0c-43cf-bb7d-dbfefb73645e,46,3,Casual,Morning city behavior.,No
75b8c1c8-429b-4e8d-b250-fd1d435d9fc9,57,18,Focused,Could marriage show. Stop interview low control.,Yes
fce72759-eca5-4b49-a6e2-9f6320b6d147,52,8,Focused,Top several daughter bit worker between.,Yes
9c7f87da-5fcc-4f34-b8d0-bc352e309552,42,8,Exploratory,Collection base pay station learn.,No
