Customer ID,Support Tickets,Response Time (hours),Issue Resolution Time (days),Customer Satisfaction Score (NPS),Churn
5adc0a06-f6c3-4eb9-a7bf-4f0982701413,6,39,10,7,Yes
85c65494-6654-4eb0-aa41-552d78cd3e95,4,53,17,8,Yes
a2faffd8-b6f5-4955-8267-c761464da05f,7,42,13,2,Yes
2c5a627a-65cd-42dd-ba17-db9a67275fc9,4,52,23,1,Yes
957bc5bf-a553-48db-937a-9bc036ac0d1a,3,27,13,3,Yes
00247a93-d77e-48ef-932a-0c1ac9faf9c4,4,30,21,6,No
54d05164-f0a7-4a99-b45b-a7b2c1fcec45,3,1,4,2,No
bfa4a401-a894-4c66-a64c-92818a7bffcf,3,60,28,3,Yes
a701f7d7-bc60-4590-bbc4-bbd81e275b87,8,8,20,7,Yes
4144081e-493b-418f-b1d9-de3bbe6b23a7,4,4,4,0,Yes
863947c9-2928-4c3e-859b-2d8ec6ce8c6d,5,61,9,1,No
c7f6c92c-cec4-48f4-901c-bdb74d5e26bf,8,57,6,9,Yes
eab9d823-03ff-4525-adae-231c52ddbad3,9,37,28,4,No
f02dca1b-d6a1-460d-8603-ce7614d4253c,4,18,16,6,Yes
ec17636d-29f3-415c-a3bd-85c474645c25,3,48,26,6,No
c1fae33a-56be-43f5-bbde-8e3a34d28524,7,12,10,4,No
6241c191-dba1-4e05-bbdc-b4f17eed85fc,2,41,27,0,No
ae282fc8-24b1-4fe8-b8e8-1df8c34d72db,9,35,22,0,Yes
1cec92bf-eaa3-4872-b3b5-230943b103de,8,34,29,5,No
f69cf0f4-6634-4ddd-b2b9-e5bd76310708,4,48,17,7,Yes
c1052ef7-6f00-4628-b12d-2931e4fa46c0,4,67,7,7,No
d035c6cf-e68a-4d23-97c4-f50eceee0a12,8,59,8,0,No
44cb1fd0-d20e-4551-b1aa-105a2310d85d,1,61,2,4,Yes
ab3580fa-a3f9-4158-9902-e5326e8807cd,0,38,4,3,No
b127c677-2047-4112-9d08-a3cf3dda5b35,0,59,21,1,Yes
41339878-f4a0-4d37-9c89-66f218d85fa1,0,56,23,8,Yes
eb164c15-8d02-4160-a4fc-e8e8799afebd,7,5,19,8,No
ef2bd4ac-88cb-4ef8-828f-152ddd74c1f5,4,23,16,2,Yes
708a2839-23a6-40d7-8889-6d4f72cc4072,1,71,24,2,Yes
fed07f45-154d-4430-b0ba-ffe3133b58d8,9,31,2,9,No
5257f86c-1cb2-40c9-ae05-aac202247db1,6,10,25,6,Yes
55b8a02d-c70d-4967-9084-edc7144a875e,7,47,11,9,Yes
2f5dc9e8-0d6b-46db-a621-73517f65414f,4,25,5,1,Yes
83fbf4c5-6b99-4a1f-b6a7-c6a72d41b718,4,50,20,0,Yes
d9640213-27e5-4181-a860-cc7e4d1ff7b0,3,6,28,2,Yes
bdc765db-ab99-4313-8d8b-f84bdc7c433f,6,38,14,5,Yes
e6659b27-3cb5-4011-bec9-2769185250e3,7,37,21,1,No
61f50e63-4ea8-480a-9e20-fa4b1bf85b73,8,54,26,0,Yes
803cbeb3-b20e-40b0-9121-9df537d85d85,5,35,12,1,No
684c6708-c4ff-4640-9a3c-285a98922d1f,1,37,20,2,No
eb3d86ba-3c1c-48a4-b14d-0e74a59e2ed6,1,2,6,8,Yes
8f339e6e-b053-41e8-8e4b-d14d40058e1c,2,44,15,3,Yes
8ce53815-1bce-4060-89a6-9556059984bb,4,65,10,4,No
3e0c8788-8220-4b9c-91a1-191c7d3b14db,7,10,21,8,No
748383e2-522e-4e22-b159-20d894a80531,7,69,16,7,No
0e56e39d-75f7-4980-9346-b8394c2a3750,8,61,29,9,No
2cacca71-91e7-4f81-8d1b-975e657d2e31,0,2,11,8,No
e59ca9a8-359b-46b4-9768-3772c230dd0e,4,31,16,5,No
37d60321-5d3a-47e8-af4a-017a31429b0a,7,32,20,2,Yes
499ff7e5-1469-4600-897a-e1e6cc70cc61,9,21,14,1,No
0e2b7f82-58b0-4827-a701-d113a59ff45c,2,9,21,5,Yes
579984e7-2b05-4a36-a9a9-d82bc0a93bf6,2,38,16,2,Yes
f740c8fd-7b9b-41a0-be46-04689d8d0506,5,16,2,3,No
0af26c75-057f-4da9-ac2b-9bbbcdddc897,3,56,10,7,No
5223a059-689f-48c1-bbb5-0a9573a78a29,7,15,2,0,Yes
d4d4334b-c8cc-4dfc-9015-479ad4fe4542,6,24,28,9,No
8491b464-9449-4ade-a270-4535da5d5a53,0,52,25,2,Yes
2caab5b3-132a-4722-adb6-ad2484404698,7,38,5,4,No
61e07af0-b0a9-4b09-a0c7-6420acb5a628,4,43,8,8,Yes
d5f9905c-1e07-45f5-a7fd-a66d6c190282,5,26,9,6,Yes
e20a9c0a-4fec-43ae-b9a2-4c7d99f66749,6,58,17,2,No
59d74e2c-608a-4371-a1c5-da073bfbfd2a,4,45,19,7,Yes
3bfe9629-bc85-45a3-afee-a6180160b135,8,35,16,8,Yes
3093c38b-e258-44f5-9d9b-d00be3149f6d,7,45,10,1,Yes
987b6e0e-ba98-40c7-88d5-02f6fc225ca2,6,26,26,6,Yes
14c99d45-ca7f-4b9e-b016-2cbe830e1bef,7,67,24,4,Yes
f293a337-1451-43b8-b63a-05261ebd6bce,2,26,2,5,Yes
d5486d76-c289-43e0-b84b-18e7570ab1f9,3,7,29,4,No
a66c875a-95be-4fa0-847c-d8329ade1d9c,1,23,10,9,No
9cad349a-132f-459e-bbef-355a25207ba0,0,55,8,1,Yes
e14e754c-5df5-457c-bd0b-e21afcd481e2,2,19,26,6,No
31abd24e-0299-4559-b251-eab074cdd18b,7,13,11,4,No
cf0a2967-78b6-442b-87a0-1ccd01e10afb,7,65,27,0,No
86c06e28-ff3a-453e-86a7-867411f5a68d,0,6,1,3,Yes
691f8211-8803-45f5-9636-07b6696dfb6d,7,23,22,5,Yes
6451c325-267f-4df2-b9ce-f31418f5d46a,2,62,22,7,No
9ac020f4-a847-4f9b-b652-930266e37887,6,6,29,4,No
7a4af401-aaf6-4414-a3f4-6a3ec3c32886,0,71,9,2,Yes
0d20582a-5a36-4220-809a-d27c6f42ffb9,3,71,21,1,No
b967ad0a-8dc3-4ffe-8d4b-514d30af7e60,2,61,8,1,No
ffa4cfed-fbee-432f-9b1d-ffe3f1e7bcca,1,9,12,2,No
68cf3e79-0f98-4d1a-94bf-cffe0f41ccdc,9,41,16,9,Yes
860d13dc-f7b7-465f-8d05-a1e2cfdc4853,9,28,11,2,Yes
7d76c26f-bca7-4fe2-8d7e-abf81e6387dd,4,4,26,2,Yes
e9081207-6fa1-4ec6-8fff-ec9a156d9e50,3,33,23,2,Yes
373745b7-faec-407d-884a-eff6f71b63fa,0,15,23,7,Yes
4c889277-561c-4541-b837-17b8b929f6a3,8,57,1,8,No
f50f86e7-565c-4a90-818b-10c7a4328658,6,7,24,5,No
2a1dd412-bab1-471e-9a2b-e6003cb3f4d9,5,70,6,3,No
41ea0d8e-3f8c-4f0f-a7cb-8569d60bccd2,6,50,14,2,Yes
807c3122-dad2-4636-8bf1-a69b30602456,9,64,2,0,No
457df93e-f271-4534-bd98-ef39b3dfebd0,0,66,19,2,No
9f7c9b85-4364-4294-ae72-4ac62b1c8668,5,51,23,4,No
6d215f20-eca4-44df-8c1f-18f29cf1d533,0,19,25,0,Yes
9be897a7-3541-4e5e-a07f-920ace8eb1fa,7,52,29,0,No
31a332d2-26f1-484e-ba88-895bc4b47ded,3,69,21,5,No
e60cf250-2da7-438f-8597-884d3331139a,5,59,16,1,Yes
edc388c6-2dd8-47f4-b8ab-f1ea108e1934,1,58,2,1,Yes
56150e9e-5281-4daa-a1f5-817cefa88cef,9,20,29,5,No
3be2074d-87c0-4697-aa1e-ed8b122acd87,1,23,26,8,Yes
3ccdc0e6-ce96-4218-a9e5-734e6541b898,1,9,1,8,No
bc7f8933-1e8f-49c9-9d19-95e2cf40959b,5,7,18,9,Yes
b0aca9d9-010b-4dac-81f4-21d1dda575c0,2,3,12,5,Yes
b80ad83a-fbad-44b8-b456-9475cec55fad,8,18,22,9,Yes
9d4da766-0eb2-4f55-8bec-8e7d2313fa9c,2,58,9,3,No
8d3e9015-ed46-44d8-a512-3c4ef0b61421,2,49,2,8,Yes
65d24020-7ae0-4878-8960-29f9b321fa42,2,27,23,1,Yes
4eeb18b1-6011-4228-97de-1909442f179b,6,62,5,8,No
c75ad5fe-e10c-4699-bf11-769f102cb2bf,0,20,18,3,No
f3a41e43-6a3e-4889-8646-2e5e906122a3,2,47,29,6,Yes
92f681fc-8b1a-481f-abbc-a75cef904783,7,21,22,5,No
8a69ac13-c097-474a-adc8-fa1c9787f658,2,11,20,9,Yes
e867167b-e357-479c-8ff0-eab1fc991133,7,10,4,0,Yes
a847f4a5-2581-4c68-b66c-a057ef001d68,0,14,5,0,No
59b0def8-f690-4af7-ab11-5606688b15e3,3,57,17,4,Yes
2aeab2c2-aa68-4bff-a71f-e4e5de254932,1,48,5,4,No
5d8e156c-b8dd-41a1-823d-f90c3877b054,7,30,18,3,Yes
8df4ae74-1c9d-4017-979f-23e26deee5aa,7,15,8,8,Yes
b47077f2-966b-4a91-9684-aab0434b95f4,4,54,25,8,Yes
50a027b4-888a-4314-8234-1db545fe9e20,2,33,25,6,Yes
8432ba36-4cf6-4774-8352-a2e7ca4909e6,9,16,26,9,Yes
6c62f3f9-2c30-4859-936a-4117032e89d1,1,51,22,5,Yes
d1323796-195c-42bc-a226-9efbe9184f4a,6,66,25,2,Yes
34e3fb63-61fa-4326-bc1f-8c03e2041050,6,57,10,3,Yes
17ceab1d-a912-4024-8e0f-49cb31775c53,4,4,27,4,No
0c1045a6-85f1-4a79-8590-02acece082f3,4,5,28,9,No
69ba005a-fc9f-4482-8663-5a96ef31db45,5,38,23,1,Yes
f98abf85-f1f8-46ea-bb41-62e6c6bce31e,5,8,15,2,Yes
3f4172f3-54a3-4705-a926-df2aa1b4fdf5,6,58,15,3,No
1d38efe7-8fd2-441a-8e0f-5549b0cf8c19,9,24,11,2,No
a2801cd8-4999-403a-a625-a43504bd393a,9,31,19,6,No
1c5f60c1-fedc-4cd7-9f58-b7e5fe195e46,4,21,23,6,No
433f771b-d03c-4238-be57-42e2d22ea2a3,4,71,28,6,Yes
23b0016b-18f9-4424-9090-05e923eaaab9,2,67,27,8,Yes
430bde88-1ee4-46c8-a7c0-b7d5c638dcec,3,26,7,4,No
0aef08f5-3036-4afa-ab9d-200765f44e16,1,28,14,3,Yes
2d224a23-5133-4cce-898a-1087fd4bddcd,1,13,13,5,Yes
71a1fa24-2d75-43cc-924e-393ab553671f,9,59,12,8,Yes
8813cc82-a548-41a7-abf6-cc42eb2a4504,0,53,3,5,No
82557b6d-7f55-467b-960f-4e00825cdd76,0,65,16,5,No
1d56b6ec-a186-4f3e-8b2b-e9b5d3d64bbd,6,38,12,4,Yes
f466d8a3-277b-4929-9355-4a49dc75cd40,8,9,14,6,Yes
4d138562-b26b-4d49-af19-7d5395a698b4,9,65,12,2,Yes
1a3245f5-c64f-4ea8-b795-e40436c09096,3,22,4,5,No
252966a5-18f2-40d3-911f-f527d064c8c6,8,26,21,5,No
9b9766e8-64e1-47c1-bcbc-e3a25f02ddf6,3,63,7,5,Yes
63dee239-f4fb-402a-b476-58e3a47e0e79,8,61,5,4,No
7ef764ec-24fa-446b-821d-cd6548fc6a10,8,57,15,5,Yes
c41f9ad5-df57-4cf9-a563-dfe449b9e40e,6,21,8,0,Yes
a7c193c1-e352-4997-88c7-4b28efb00762,6,33,10,0,Yes
79b41c56-6458-4027-bb11-3060f8077616,8,12,2,6,No
29b5d818-78fd-4300-ba03-714c903cc9c1,6,59,21,2,Yes
93474418-6e0a-44f8-8855-059433f5babe,6,46,7,7,No
a656722b-6792-427b-9032-f08de26e3628,2,6,28,2,Yes
e11d43cf-b88a-4ed3-af65-05e4f12fdd83,6,20,25,2,Yes
22e40f7a-701b-4bf7-ad08-d94b27ccaf4c,4,33,2,8,Yes
945e3d0c-12aa-4f07-9b29-1869acbf8b99,1,29,15,9,Yes
8c7f2cb2-7500-446e-8ea5-58c66cfaa897,6,53,24,4,Yes
3fa6ee40-7d64-4e0f-83cd-74ed0aa627f1,0,59,10,2,Yes
42b770a9-821a-48c2-a021-acf838854d8b,4,54,17,4,Yes
4fbf3da3-dcb0-4c6d-ba52-70896d0c902c,6,53,22,6,No
11364edc-d431-4cf4-8993-9c0575cfa99d,6,35,15,7,Yes
a725b0e2-d3d5-44ce-be16-ca1dcc333f1d,4,26,16,9,Yes
a67855c0-c11a-44e6-9345-3cb986200b20,6,23,1,2,Yes
e311f067-8804-43c1-94bc-2f0eb60433ab,7,37,6,0,No
6a46e20c-823c-4c09-b331-e3b600dc890a,9,27,26,4,No
ef872572-986e-431b-bcaf-6317be319637,4,48,18,9,No
2ac2173b-e193-450d-b6cc-c6c1dfac9a80,9,48,3,7,No
eeeb25eb-b024-4286-bf84-16e313c0d465,5,23,19,1,No
cfb0ad93-0f45-40bb-b82e-b1d00f3678fb,6,38,12,5,No
a1446798-b941-4199-8cf2-d3a486c8022b,6,50,10,8,No
07b756fc-ab63-4fa7-992b-46b4e0e8d897,4,30,22,8,Yes
615ed253-0277-416c-bd34-4e578c9aba87,1,51,26,6,No
ea720154-00da-4098-941b-bdbb10318cee,5,18,4,0,Yes
6b6033bc-a69b-4f6d-9e9f-9833de76e76a,4,50,24,0,Yes
79f30615-b350-4453-b64d-84b098b60175,5,64,6,1,Yes
869c4e47-6655-48d2-9d28-c8889eeeecbe,2,64,4,8,Yes
d3b2d1fa-15ff-42ed-a71b-878f827a2a5b,0,42,1,1,Yes
100f46f8-f96a-4c03-986c-dc6ef4a6bfb5,8,43,10,6,No
b0211e38-8cdf-4836-875c-5d265a5b8ddd,9,1,6,2,No
8a641b9c-8f18-484b-a1ac-8a3b4792c9e6,0,45,26,9,No
51f1c91a-8c67-41a4-a280-e246def06c55,9,68,16,6,No
598ba5bf-46a0-4d2b-83d8-0ae3be2ce421,8,37,24,8,No
e7e8d56b-914b-451c-94a7-8d202b4257d0,9,70,9,9,Yes
4161bb02-7484-4742-896b-ec184f06b101,3,31,24,9,Yes
345c0ae8-6682-4df2-b74d-378f94eaf8ff,7,38,9,9,No
efa68693-a585-4bf4-bd0a-3a1e82ea2358,5,22,25,5,Yes
ab531496-d2bb-4ffe-ac3c-ec01662c8144,7,45,12,2,No
16a45da5-099c-496e-b44e-d9ba3ee1d3ee,7,35,23,3,No
c2b87d56-8726-40c0-b8f4-9c36c8603621,1,24,22,7,Yes
9d812d5b-63dd-4e9c-8e35-c9ab964693a6,2,62,3,3,No
49bfa6f6-7095-4af3-98a8-d3a839a70d98,8,17,10,8,No
40849d38-3188-4af3-a7cc-68d3d69787e8,1,45,15,6,No
26f3570e-f702-476d-8b7d-e78d5757cc58,3,64,3,9,No
03b5167e-60a0-4c3a-b68c-afeb704e7d6d,0,50,22,1,Yes
a7379bb4-ade4-4afb-bdea-89f0ae58124a,3,23,14,4,Yes
b6ebb8bc-37fc-457d-8a0b-983df9f8d52e,2,27,25,8,Yes
a3b4451e-e715-4e2d-ab8f-130b4f44d948,3,20,27,1,No
2003a01e-431f-41eb-91e7-964e0becbf71,2,12,22,7,Yes
cf574f77-956f-47b8-b4d3-e12476594df0,4,38,15,9,Yes
b7bdd79d-7fa9-4372-9255-2bf339d5bd1a,3,58,14,2,No
a16af512-d025-4eab-8c0b-ff9a09b95833,8,70,8,0,Yes
a8241b2e-f1bd-484f-ab2b-4886939d2e66,4,54,8,3,Yes
d72e8780-cd59-403f-87f0-ad81b4f25996,4,66,5,8,Yes
b3310d1b-d534-493f-aa09-734def9d1e18,1,68,5,2,No
cc918df7-7187-40bb-8680-6ac87c52fc74,3,2,3,1,Yes
2064b0e0-c2d1-41c8-9760-d35e02867c58,3,62,1,1,No
a17cb8aa-08d7-4d87-baa7-b223817a02d3,4,61,12,1,No
d98ed099-ff3c-4e6c-8e74-b5c8ae8e35d3,4,32,21,1,Yes
feba1f34-0684-464c-8ec5-8a790ac4f128,3,6,11,2,Yes
dbd5d243-5fcb-4264-b493-cb018dec69c6,9,58,29,3,Yes
665eed03-69a5-4a17-a7bf-6f39c51acb74,1,65,10,3,Yes
17b7f69f-ca8c-4fc0-acbb-27708e0aaf1f,6,29,12,8,Yes
1e9b13cd-221a-4ed8-9818-811677d5957b,9,8,9,0,No
cd99fbfc-e1af-4682-bfbb-18d8c0d7345b,1,55,10,4,No
ab74d1a4-13ad-4a1a-aff2-d690cef221a2,6,43,25,2,Yes
86742618-16bd-42a6-bad1-ab9afee2524b,8,54,26,8,Yes
844eb40b-504d-477a-830b-f2ea315a5bb9,7,13,13,8,No
7d36fdc1-3889-4811-8411-253d58aebe7b,8,12,9,5,No
ed469de5-e320-4abd-9504-dec23ded8d5c,7,69,1,3,No
a69fb652-6fdb-47a0-875c-5207e0d845b6,1,19,24,1,No
5f8010ad-8e9d-4fb6-bd2e-cf021c5b11aa,8,15,12,8,No
e4df2b18-1856-40c8-8305-c611129ecf89,6,5,24,2,No
538e1994-0230-4b0d-815a-cc777cb83861,3,19,26,1,Yes
faef3a13-7ff6-4556-9620-290f6d4610bc,9,2,23,8,No
71132dd9-9191-4fad-b2a1-528440d9cca4,6,36,25,9,Yes
913718c1-e44f-416a-acbf-59050682e19e,8,9,29,7,Yes
e17a5d72-94bd-49bd-9978-5ea88774e61e,0,31,1,9,Yes
817c5486-0906-440b-b55c-99e2d9e01954,3,47,18,9,Yes
3165ece9-ae8f-4722-b04c-fc9a22ead70e,8,56,9,9,Yes
1f610bc4-2e85-4c8b-b87e-e00bed4b7b7b,9,14,12,5,Yes
4202ea87-a4f1-4449-a715-7c789604582f,3,59,12,6,No
20c8528c-5205-4b83-919b-b6a43c2401a8,6,23,24,8,Yes
32734c2d-e66f-47f2-a2b4-cefe85353267,1,71,26,7,No
c6a6ef99-16e7-40d7-a64d-95175ea2dc4c,2,21,4,5,Yes
1df385e7-b748-4a40-93df-bc20dd0c51f9,7,68,4,0,No
e4094786-90c2-4f02-b538-28ec42760cb7,0,24,13,7,No
39a2d41a-5654-4b7c-80db-89c537fab3cf,2,9,22,2,No
6da421a1-aa35-4e4d-8742-6a34d1423f27,7,18,14,5,Yes
aa190f8a-05ce-40b7-8a1b-26a009ac45ed,5,21,5,1,Yes
9a83f337-1077-4dee-87d2-b3ade764f26b,9,9,24,7,Yes
78fbe286-b9bb-48c0-a92e-e382a45225ed,8,45,7,3,Yes
89c3f671-04ba-4672-ba7a-6666816616d6,4,21,26,7,No
e17dd563-abba-4346-826f-8104096eae15,8,44,24,6,No
d8cd9784-86d5-40b4-a28d-1baab676c71f,8,36,2,7,No
001b0198-6179-46e1-a8ec-5d0d856d3f7f,9,36,6,1,Yes
ea4806f6-7693-4582-ba8f-cf6ba7754025,7,32,23,6,Yes
47fd88d0-0582-4262-9878-81e8bf034540,9,27,26,7,Yes
13866e6b-1167-4a6d-813e-b6ff5eda4350,0,65,17,2,No
823b5926-ed0c-4c6e-b5ad-998163f34c2f,7,44,13,6,Yes
9a365193-1c32-4450-a65c-66745d6af70b,7,22,13,6,Yes
a0101eba-0192-452a-99a4-560298ccbbc7,9,42,29,2,No
536894c1-c2f0-46a5-bffc-9b8e4c1cc450,9,64,18,4,No
2e3e2e9d-aadf-4bea-9add-15bdbfdc1aa8,2,12,26,8,Yes
b05a945a-2de0-4fc6-8698-0f0217d04595,8,53,7,9,No
61e9e8f8-9c5d-4693-a09e-0b787a59ae27,7,49,22,5,No
4f0dc349-e926-4441-8881-a55d38f1f63e,9,6,20,4,Yes
2553fa1d-cbbc-47c2-938b-92861e5715e8,6,66,4,3,Yes
3fe0b677-fcf7-4945-b86b-4bcfeec8befc,1,64,3,7,No
b0cfb5b5-ad95-4d5e-883d-c7c6afa26514,0,23,5,8,Yes
24d2ec84-4ab5-4dbc-be09-2b9e5cc201c7,4,4,28,5,Yes
d815cbe9-1742-492a-9a0d-9d75f540369a,0,43,28,4,Yes
cfb23d14-97ef-4282-80ef-8f810f1a3d3e,3,67,21,3,No
2eee8a25-cb54-4a20-8e65-fbba81ef084b,3,2,9,7,No
dd4d73f7-b1fe-43d7-ab2f-6e94fb61523f,1,19,10,8,Yes
e847ce7b-c0b3-4a4a-97f2-ecdca0bcf85d,3,1,25,9,Yes
e4b3d60d-4679-43e4-a538-bac6f5c273e8,0,71,23,7,Yes
f64175e8-dce3-448a-bbfe-c4579d913d3f,1,69,8,2,No
18256489-44a7-4b0c-8b13-a0171cfb8947,7,7,1,2,No
86a5abce-2f8c-4f82-b344-4b36e601c771,3,54,8,4,Yes
5a247433-b144-4970-8999-1618acfa0acf,3,38,11,6,Yes
3fe427ca-c84a-4ab4-9292-6bbf40597478,7,10,5,1,No
de83317b-79f5-408a-9f03-f633f821aa2c,8,24,9,7,No
9a892f17-cf2b-47c2-b1d7-7ce42610f3a1,7,6,17,5,No
79395138-f88a-4a84-8305-31a4267fc87f,0,39,1,0,No
6dc659ec-56c4-4eba-9629-fea27e9a844a,7,7,17,9,Yes
7a36b649-f72e-4f2b-95e3-a5692e59a5cc,8,48,6,9,Yes
51ce7949-033c-430a-a341-7d256dc7c64e,3,33,27,9,Yes
4b2d0c84-7672-4af5-aadc-315aebd1bd04,7,67,27,0,Yes
9c4d7c92-ff42-4212-8415-b674d8a3487a,9,58,14,3,No
7d741895-a325-4e00-abac-e913a7508598,4,39,14,6,Yes
fe591300-c410-4b34-a09a-4b06f947be7b,0,64,5,9,No
a0c8ad14-fad6-4a7b-a7ca-93e0794b8479,6,4,17,3,Yes
c93d2e09-9133-41f3-af13-d6beb848d7a3,1,37,4,4,Yes
e7f01b0c-6d07-4d75-99da-6ffbc29cbf69,4,69,9,5,No
aea34d56-3d6d-42df-af1e-effa082cd812,0,31,7,4,No
8af0773c-2321-4e44-9f56-ff7ad2416fc7,4,40,5,5,No
3dbb31d4-e0a3-425f-8e4c-c8402fa6b124,5,45,14,8,No
7f29708a-bca7-468d-a135-feaa046e5294,8,41,20,2,Yes
69ccf221-fee4-454d-b7a2-aa2e02f2dbd8,9,32,13,6,No
c018a897-3793-4fb9-9629-3f1bdef872f6,2,14,29,7,No
44e35644-5c1a-4d91-9b11-7d11c1b10998,2,48,17,8,Yes
6a824626-0e3d-4c28-941b-2e5585bbb98b,0,45,23,6,No
268cf9f5-8de0-4fda-9a6e-95a193b547db,5,70,2,2,No
a676045a-b460-41a9-93cf-6320b76a0fff,3,15,2,9,Yes
c7d519d7-2d3f-4532-8e5b-c74810206fa4,1,11,6,2,No
f6e6eb2c-b0a1-48f1-834f-3a313d699303,3,17,7,3,No
e199ea78-9c7c-4cd5-a1a8-a16b63c8edac,8,27,16,6,Yes
6f652a45-da93-488f-b6fd-da71f89f79e4,2,31,25,3,Yes
3003cbe1-47c9-4d46-aaf4-83f593351dcc,7,33,3,4,Yes
f2976bf5-2d0d-4d01-8485-8f7739501f7b,4,2,20,1,No
9804a75f-ff18-4a7e-aa93-a899e3579193,4,23,14,5,Yes
f6df94d1-5ea8-4f9a-a08b-0d172e3223c5,6,62,27,8,Yes
0de78ac9-4f22-430d-adce-cdf6b5c35ac9,4,54,12,1,No
f77156fd-952c-4d0d-9daa-e8fed14c75fb,6,37,22,7,No
0d37d655-65c7-47ea-9c36-c9585c44b424,1,2,25,6,No
763ffab9-4422-4034-96a1-8f14f51e1fff,0,36,23,3,Yes
d6464384-af5e-4dfa-a7ac-2ca1f7f6a4f8,9,13,26,3,Yes
ffc5e33f-079c-4234-b0fe-4f05e83144ae,6,4,26,3,No
9b544627-0933-4741-ad79-8801937de2ae,4,11,29,3,Yes
70e4d78e-779a-4530-b026-016c44ef6526,6,40,18,3,No
8944ba72-36df-4393-b151-6f5255a3afc1,0,17,20,8,Yes
5f932b3b-428f-4da5-9b34-4e960cf762ba,6,39,18,4,No
f9886ab3-a899-443a-9562-5b0e76986eac,0,39,14,3,Yes
6a7d83cd-1418-4edb-a4c4-6c7e44a7e58b,2,69,2,5,No
74576f9e-8722-4945-90d6-b22646f87f5a,2,30,10,5,No
e4f4cc3d-2e04-4168-bee7-6c62c10c228d,2,71,19,2,Yes
d0cf9db1-5460-44e9-9ab3-f941d972dd30,4,62,27,0,Yes
d6383622-6ef5-4204-b8ec-861cfb154eb6,1,64,7,8,No
6138e2a2-1ad9-43e1-8155-18359c473c9f,0,46,11,4,Yes
f2afacdb-66a3-41ee-9cc9-4a6ee229d5f9,5,55,8,9,Yes
bf7dbaf9-71f1-41d6-a69b-01cd1a5e24bc,9,61,8,5,No
bb664e34-f5fd-47d5-9f83-b24f4ea58cde,9,2,4,3,No
3efbada6-5738-44ea-8c1a-8f887620af39,3,64,23,5,No
5b283de1-a03d-4e56-b11d-d43b3ce14cd8,0,30,23,6,No
b2de5283-f582-4d1f-91e2-1a21b45d59a0,8,42,12,0,No
bb08a36c-2b3d-470c-9126-5f8c8eb13007,6,46,6,0,Yes
0f01b677-12e4-4c82-9520-8f16347e71d7,5,11,25,8,Yes
ab63420d-0df8-4f4f-8672-f0cbfa540583,3,71,12,6,Yes
286950cd-339f-4291-ba61-21b81516c8e1,6,19,17,7,No
0ca08564-9832-420b-8ba6-25448407cb5a,6,57,13,5,No
69d15013-27c5-47ba-b459-4c335ec64fcc,7,64,21,8,Yes
a4c79349-4aa2-4fc5-9a97-e4cdbfffd3b6,8,38,6,4,No
bb9642dd-6912-458b-980d-e3aa62dc77c2,9,7,27,3,No
0099effa-9335-444a-a235-be2433c7f437,0,36,2,1,Yes
5207d31b-1939-4d19-a620-f668db440704,2,14,6,5,No
341ad4fe-5df3-4476-a64a-2d9f9de7e520,5,69,3,0,No
071b8cb9-78ff-4ec4-950c-a2dd31a7b362,4,39,9,5,Yes
8b70d677-a519-497e-8e9d-525fe8fe841c,9,27,20,9,Yes
74cc50ab-ce2a-44a4-ab35-ca6dac2b455c,8,26,23,5,No
317abc32-dbe3-4b93-bd3b-1700c254224e,9,31,20,3,Yes
21a1ab00-6924-43cf-92aa-0c37777be47d,1,14,1,0,No
4683c219-8009-4188-bc8a-76acf0169f96,3,60,15,7,Yes
bda96e0c-489b-4807-8d5d-a13a7739d766,4,8,29,2,No
f54a4081-df65-412c-8b5f-dd64f8644297,5,38,27,4,No
5224b936-3053-49a8-a91b-066f2f3f84ed,9,43,1,2,No
3f8f9713-6752-485b-8562-38593254aa89,2,32,13,3,Yes
96d4216e-fe4b-490f-a81b-73f908aae7b3,1,45,3,8,No
5d832203-c797-4455-8ec2-062ff578c352,7,59,1,6,No
37d0d6b4-108a-4e34-9f88-d91a824e68a0,8,1,20,9,Yes
38e690bb-723a-4351-bfd4-d5de2908e05c,1,33,8,7,No
4de2597c-09ce-4f81-9ff2-6b0ca8e2062e,2,31,26,1,No
89dddf22-16de-43df-800c-97f60b06dbc9,5,6,26,9,Yes
b5fb332c-3dd5-4690-838c-ca876132c65a,4,33,12,8,Yes
377d2ee6-41e8-46a2-9572-17001cae42f1,7,70,6,6,Yes
7ba6879f-2ebb-49aa-bd63-358b272a3c0c,4,47,22,9,Yes
e78bb0a3-0134-435c-a60b-bf7ab39d739c,8,18,18,0,Yes
8224d986-8a90-4b50-8755-0a46ea0e4699,0,63,9,8,Yes
29a330f4-9bd0-43b0-98de-519f829f2abc,5,42,24,8,No
7460a59e-2327-4d03-8d3c-328bc9dba974,6,8,23,0,Yes
b74a9083-6612-451f-9141-b365ea26c462,1,6,4,4,Yes
642e4d4b-bee0-4a79-ae21-d123926f43f2,5,47,20,0,Yes
0495e6d2-5e03-42a4-950d-0b2fc5c7b5e7,0,31,10,6,No
d2a06bdc-5513-4201-8438-b62294205171,2,27,10,9,Yes
afd0bd93-02da-4c17-b198-425a1ba365c8,1,59,20,7,Yes
02bceec0-27f3-44b6-aee7-02dc42193a11,6,4,25,6,No
