Customer ID,Churn Status,Date of Churn,Reason for Churn,Churn
e68504e0-3117-4018-bc98-0ecac4130962,1,2025-02-05,Product,Yes
c0d3aacb-64e5-4ebe-a69c-faa0f5af7161,0,2024-03-10,Service,Yes
6ae76d4f-b128-4052-a749-7dd43a6608fe,0,2024-05-16,Product,Yes
17e96538-2e25-4bfe-b68c-b0894cf51d81,0,2024-06-30,Service,Yes
f3662390-4398-4f08-b623-9b569e1b7535,0,2024-09-22,Price,Yes
cdf61630-07d4-41f5-9a40-2c9479e2e5f7,0,2024-10-22,Product,No
50bc6e2b-38ae-4507-9fb3-05d30b3fdbaf,0,2024-06-13,Unknown,No
66c49f54-eecd-475d-89b9-b891a10bd657,1,2024-04-11,Unknown,No
83d9880b-62b6-4f22-8ed6-f7ed11aa425c,0,2024-04-27,Price,Yes
ff52b1ed-a2bc-44f6-a49a-f1dfa51a30f3,0,2024-07-01,Unknown,No
b7a527be-4261-4df9-b158-db721f8be90b,0,2024-11-14,Service,No
c19dea0a-d886-4067-90c4-3bd02805da55,0,2024-08-19,Unknown,No
a2213bbb-12cd-410a-b8ac-1147c4373dd4,0,2024-10-30,Product,Yes
617e0dbd-d1d2-4bd0-a890-c950fe43a88c,1,2024-08-11,Price,Yes
eb8d65c6-60dc-4690-b572-e29e5f611ddd,1,2024-11-15,Service,No
a93c9954-c27a-4d9e-b6ac-f115ae6ccbe1,1,2024-05-26,Unknown,No
699b7b1a-6406-4a12-b8b7-2b83dc2e1623,1,2025-01-29,Price,No
54ad71a7-3ae6-474d-95e5-38ba29ed2160,0,2024-09-24,Service,Yes
90a0da80-fc51-489d-bb4a-b523854e4c64,1,2024-08-19,Product,No
193d7b70-1dcf-487f-9fce-058db1f08626,0,2024-12-22,Price,Yes
5385cb12-e7e5-41f3-808d-edbc70fe65df,0,2024-08-16,Unknown,Yes
c2bff709-92c2-46a8-b98e-908810305f9f,0,2025-01-16,Unknown,Yes
475621fe-6b73-4830-8acd-f959baa83f90,1,2024-12-31,Unknown,Yes
4ee21ac6-0bd9-4da2-9a08-9fce38ffc928,0,2024-06-28,Service,Yes
039bdc81-e757-44dc-b19b-54f11a72d896,0,2024-08-27,Price,Yes
81e145bc-5c10-4cff-8d76-2c6c081dca38,0,2024-06-07,Unknown,Yes
51f480d1-1e84-44d8-83c0-90d453a20456,0,2024-09-19,Product,No
e82b9128-a8ea-4916-a996-a2108979b077,0,2024-03-01,Unknown,No
7943498d-eddc-46ec-aa7c-f0c1701fdc07,1,2024-07-18,Unknown,Yes
19718d1d-529b-4b5e-8864-4f3309af366b,0,2024-05-20,Product,No
18f9b6b1-5e68-40f0-b28f-58918fe631e3,0,2024-04-05,Unknown,No
8a306062-1638-4bed-b989-5ce45fa79430,1,2025-01-24,Price,Yes
7026580f-0d27-49e6-960b-3b38a6916970,0,2024-05-09,Unknown,Yes
24402e23-8e06-4990-817f-fc2b5d153187,1,2024-07-08,Service,No
967e95bf-8d07-4d3d-80fa-79c0b924a29e,0,2024-08-06,Service,Yes
da45bd13-6b4a-4028-9d7e-c50120fc9056,1,2025-02-22,Service,Yes
0c7b9134-1ffb-4caf-88c0-0e60c2a0f3cc,0,2024-08-27,Product,No
2ce66a94-0bca-4fe5-9dcd-5f92c95bae9b,0,2025-01-09,Service,No
702db132-7a77-431e-a1af-d9e5c1986022,1,2024-07-25,Service,Yes
080170df-77f2-4b39-b7ff-788adcd1d5ce,0,2024-12-06,Price,Yes
e2afe725-e715-4c59-af2b-95783b419eff,0,2025-02-09,Unknown,No
f7313981-3bb4-48db-9756-683e4d6414d9,0,2024-04-08,Service,Yes
3a45ee44-7713-4d09-bf0e-205f4a54001a,0,2024-05-04,Service,Yes
dbd57fac-d959-4e89-a15d-145fda942077,1,2024-09-28,Service,No
d4629301-731c-4d82-bdfb-869927f48915,0,2024-08-11,Unknown,Yes
93045eb1-8a1c-4d28-9616-a2f48904257b,0,2024-10-06,Product,Yes
5418cf60-6e91-4fa4-a9b2-c2b155e59567,0,2025-02-14,Service,Yes
56182fcd-d654-4fc6-8a06-61d657df60ae,0,2024-07-01,Service,No
90160044-f2ff-4430-a2fa-25e0080ab930,1,2024-05-29,Unknown,Yes
bed87b6a-a46a-4ef8-98bf-6dba8355e460,0,2024-03-02,Unknown,Yes
a643d01a-80ef-4440-bacb-d1ccb2df777a,0,2025-02-10,Price,No
5f92665f-3dc5-4abc-ac90-8f455f6a3ce4,1,2024-10-09,Product,No
e31ab8e5-3480-4e27-8073-7b84381f318a,1,2024-08-02,Price,Yes
b9b3a6e1-2403-4cf4-9d39-674700f5e747,0,2024-12-05,Service,Yes
7e7505ad-e45c-4ff2-9473-27bf2fc355c3,1,2024-09-05,Unknown,Yes
feef7aaf-1245-4439-a768-78a37c3aadf8,0,2025-02-05,Service,No
f8e78a09-d471-44ca-acff-9e7aa4c5372a,0,2024-12-14,Product,Yes
9f7662e0-a06e-4570-a2db-bd8140011f4c,0,2025-01-10,Service,No
a1ef10ae-5cf7-4e6f-88e1-e02129dd35e4,0,2024-03-14,Price,No
b8932a45-9ccb-44ac-9008-6cda1f0555b9,1,2024-11-12,Service,Yes
f7d3a974-c8a3-484a-9d10-97661d1ac6e8,1,2024-03-08,Service,No
b3503626-436f-4406-9263-c90ce0243a0c,1,2024-03-14,Price,Yes
d7318358-79a3-4152-bf47-560a22224ece,0,2024-04-14,Service,Yes
400cc4b8-d337-4b65-8bd0-23314aa4db96,0,2024-12-28,Price,No
d79aed8a-4d8a-4ddc-991d-9adec8995059,0,2024-07-13,Price,Yes
a5e2412e-6899-4ac8-a339-a9f678a860d2,0,2024-12-26,Price,Yes
02946d63-9e19-4055-b7ab-025f43259de6,0,2024-03-07,Unknown,Yes
9aa6f19b-3a0d-43f4-b390-b55e6ae06f57,1,2024-05-01,Price,Yes
691a718a-dc22-44ef-9a50-62f9e6a6c680,0,2024-06-29,Price,No
d28cc2ba-01cd-4dd8-95c6-c2a87b2495fd,0,2024-11-12,Unknown,Yes
dcdbae42-7ca8-4d5f-9385-41ada2dc0a21,1,2025-01-25,Unknown,Yes
d2158acb-6c96-4b10-b4df-084683068a38,0,2025-01-20,Service,Yes
2b3aecfd-39a3-4f02-8489-39199bf01336,0,2025-01-17,Unknown,No
210f7649-413e-49bd-b010-5951f2df3e7e,0,2024-10-18,Price,Yes
27977da2-9146-458e-9adf-91ac1998320e,1,2024-09-02,Price,No
0ca7227e-0bb9-4fec-938a-25325faf6231,1,2024-10-14,Product,No
bb223b8b-332e-45a8-b0b6-68d0abbb0951,0,2024-09-30,Product,No
da72de7f-a334-48fe-9f63-ea97ecf77de7,1,2024-03-15,Price,Yes
c8b410f3-2e38-4e37-8f1a-62e99c5a2331,1,2025-02-15,Product,Yes
fe1cd9ea-52ae-45f6-9086-5c2c4f4c410b,0,2024-12-08,Price,No
c3e205b9-d704-4c8d-9c1e-49073a654b41,1,2024-05-02,Service,No
fed13bcc-80d2-404f-b0c0-bac135617e5b,1,2024-08-03,Price,Yes
624d0ef2-8ef7-4c9b-9c0c-4dd8b487a690,0,2024-04-18,Unknown,No
13441906-cf62-4250-936f-ad256a090bfd,0,2024-04-03,Product,Yes
55530074-fd3a-49b8-9014-0f38edebb774,0,2024-06-24,Unknown,No
5704f2ea-5653-4849-a9c2-af4da44542e6,1,2025-02-16,Price,No
47c7c636-efe4-4861-a485-75760382fd80,1,2024-10-22,Price,No
ea0341f0-cc9d-48cf-ba3c-cd40c7b944a1,0,2024-04-29,Unknown,Yes
962fc851-d25a-4657-8843-f1a53a658d2c,1,2024-04-07,Service,No
1da95879-85f0-45a7-bb4d-bf7c5ed80655,1,2024-09-03,Unknown,No
747ccb15-e665-4600-9aec-c41b8665a391,0,2024-06-21,Product,No
36b15cbf-106c-4090-b8c7-78f2d49106ff,0,2025-01-17,Unknown,No
d8381340-efe9-4801-b106-d09f64bca77c,0,2024-10-28,Unknown,No
97667e33-13a9-42c7-bda0-9f57fce39124,1,2024-07-28,Service,Yes
73368f45-8b78-43c9-b55c-f21e579548f8,0,2024-08-16,Price,Yes
bf83c718-0edd-41d9-9391-42e0e9028f0b,0,2024-05-22,Unknown,Yes
401ddc9d-5ca4-433d-af03-5b007d14dc0c,0,2024-05-22,Service,Yes
acabaf4c-928c-4941-b267-64c4d73c02ef,0,2025-02-15,Product,Yes
a5fa89ba-dd51-42c3-98a0-4c8255c9925f,0,2024-06-03,Service,No
7460f4a4-6493-4944-9ae9-a1f44265fd1e,0,2024-06-28,Price,Yes
0cf828bc-ef5b-4325-a309-1eadd5de6c8b,0,2025-02-14,Unknown,No
20517ea4-0cfa-4fa5-bc42-36215cc8b83b,0,2024-10-18,Unknown,No
7047a14a-7fcb-44c5-9993-69e27ca1d403,0,2024-07-23,Unknown,Yes
8c873dc2-b903-4db9-bdb9-3e5c9c450fc3,1,2024-05-31,Product,Yes
4b468991-506d-4411-8acf-b1638820ddeb,1,2024-04-09,Product,Yes
835566b7-b344-4a57-a511-39e23a2c84ed,0,2024-06-20,Unknown,No
96e6c8fb-0622-4b79-8d70-efa47ac6f3c2,0,2024-05-26,Service,Yes
6a0a1044-9c68-4aba-9bf0-7fbab1ba97cc,0,2024-09-11,Service,No
d36f968f-ed49-442b-ae3f-275033bb9987,1,2024-12-05,Unknown,Yes
6d7090d4-460a-4737-8d3e-e98ec1be1832,1,2024-10-27,Service,No
06435d3b-83a4-4a4e-98c7-b8c8baf2816b,0,2024-11-14,Service,Yes
414f0fd7-b5e6-437b-927d-977e218350f1,0,2025-02-10,Service,Yes
fa69fba3-0f2e-4d73-8e5d-e450eaef6c22,1,2024-10-26,Service,Yes
1fb2d087-a598-4144-9f5a-add429f8a626,0,2024-05-22,Unknown,Yes
e3f43478-b8fc-4931-a4e9-96ca66e75826,1,2024-07-30,Unknown,Yes
754d3626-8c4a-4c00-9047-442a1c5ed9c0,1,2024-12-04,Service,No
24ef4d3f-06fa-4ca4-8bb2-e672887b395b,1,2024-09-22,Unknown,No
46d9b399-3dd1-43ae-b931-245c16442cde,0,2024-06-01,Service,Yes
0bebe7be-47db-4381-ae5a-9b6119293ec2,0,2024-04-19,Service,Yes
389a765d-5554-4dff-8d20-fc9139fa8e08,1,2024-08-19,Unknown,No
c6c99e5a-3be9-47c2-b9bb-0205120a5b68,1,2024-05-03,Service,No
9a360e3f-c81d-4b9b-9a27-ff282bc1b082,0,2024-03-03,Product,No
d9bd2a93-5356-46c1-9e48-8c072083df9c,0,2024-03-18,Unknown,Yes
863917c7-b71d-4411-8da7-828830fae6d9,1,2024-09-20,Service,Yes
7a14bddc-5673-45ec-b486-bc146454ea9d,0,2024-09-30,Price,Yes
1d95e347-20e7-432a-90fa-9441da03034a,0,2024-04-13,Price,No
25c46254-7ccb-479b-9a46-0239b50205ba,0,2024-04-14,Price,Yes
c89e7c62-a5f0-442f-afbc-e2503c9d8b82,0,2025-01-11,Product,No
0d89684b-13f4-48ac-b455-525909b612a7,0,2024-05-08,Unknown,No
e2f6f191-5a40-42e5-b75e-24f5f7dd1302,0,2024-11-27,Price,No
1017de82-626b-4a16-84e2-11b37c07fc26,1,2024-10-31,Unknown,No
57b4c10a-124b-4bbf-87a7-9f0f3b8bc8f9,0,2024-03-22,Product,No
4b632a45-913b-40de-89d7-6cc7d930fb15,0,2024-04-03,Service,No
c45a24ec-209a-4f63-aacc-38d033a1adb5,0,2024-05-29,Service,Yes
01867e31-171e-40de-a6fd-c093e53fd8b0,0,2024-11-30,Unknown,No
c6b60695-3329-4227-bde7-85b117c9971e,0,2024-09-16,Price,No
ca8bc10f-3351-4c83-bf19-3f6e22a58a0f,1,2024-05-07,Unknown,Yes
a17a2fda-d21e-4890-8d19-85a81fb62385,1,2024-02-26,Product,No
75d8c52c-a96b-4228-898f-5ed399bb1ac9,1,2024-05-15,Service,No
06b76d8c-e16a-44b9-8409-b8f9f8f023e6,0,2024-04-20,Unknown,Yes
6d7143e9-ad94-4824-b7e4-8c27c48dd4ca,0,2024-08-23,Unknown,No
3d42c15b-d0ff-4ea3-9b9d-9d87ff1acb20,0,2024-09-07,Product,No
47ed6760-068b-496d-abf0-b8b7d17f8d70,1,2024-08-10,Price,No
30b86ad2-6803-4a0c-a7c5-e20a5dcd709d,0,2024-10-29,Product,Yes
1dc365d8-fbda-4e37-9b0c-c6cad77f1047,1,2024-06-28,Unknown,No
b24f6f87-cc3a-416e-9803-08633975f42e,1,2024-07-19,Price,No
09d752f6-dae0-4c70-8789-58ac8ae65b4c,1,2024-06-29,Price,Yes
d386a8d5-ddb2-4826-a2ff-941cd98f9ba2,0,2024-10-19,Price,Yes
3f0a9a3b-461a-4e3e-9b81-a914f3244b7c,0,2024-08-13,Unknown,Yes
b7617078-53ba-4bfd-91cd-fbbcd0ae529f,0,2025-02-04,Service,Yes
58e78129-fb66-4bf4-816a-8fb3c6be6fcf,0,2024-05-29,Price,Yes
4f67156b-d88a-47a5-88ac-e78199190ddc,0,2024-07-11,Unknown,No
2edf00e1-ac4a-445f-be57-37a3d7a3a35c,1,2025-01-17,Price,No
3a7cb50f-cf15-42ea-8e5d-7aa40e9bd571,1,2024-12-06,Product,No
c3670536-d5f8-40ec-948d-75c02ddb17c0,0,2025-01-22,Product,No
9f389ab3-d999-43cf-a630-3e05c440803f,0,2024-10-12,Unknown,Yes
424c3aa3-2538-4e12-a197-736b830b1b33,0,2024-08-26,Unknown,Yes
1e2a9270-2256-43a8-86d7-ee0cd5b9e60b,1,2024-10-12,Price,Yes
e5738d60-62cf-4878-b6cf-466d592841b1,1,2024-09-22,Product,No
d7bcb8a4-a9db-47cc-8d03-18c5f9209a92,0,2024-06-11,Service,No
8e0ae066-b439-4940-be84-ca2f6fea296e,0,2024-03-02,Price,No
bb9ec578-992c-4eed-a020-7d4b5ee4a06b,1,2025-01-14,Product,No
b1ec1b42-898f-4d4a-b20f-0bda5d8a4e52,1,2024-04-25,Price,Yes
2fba9ed7-901a-463f-9898-1e696f74e2d3,0,2024-09-30,Service,No
ea063b3b-69e1-4980-99da-d9d148b8c80d,0,2024-12-07,Price,Yes
f4762f3d-c2ef-4cfa-b521-105da07389b6,0,2024-05-14,Service,Yes
33cd5e0e-7cf5-445e-a8bf-3f23c53c3c55,1,2024-11-30,Product,No
e6a9265e-fda6-47b4-b23e-f48b7087d568,0,2024-03-28,Price,No
1afc0be1-089c-4db3-b823-3bdf1bb736f3,0,2024-09-20,Service,Yes
a9ccf720-a12e-4f03-aadb-ff952228e3f7,1,2025-02-13,Price,Yes
493aea25-d87f-47a6-87ad-9f5a8eb64b87,1,2024-11-29,Service,Yes
dac9b0f1-2789-4d63-a26b-e9147ef0e393,0,2024-06-15,Price,No
1f4c3892-361d-4b4c-bb32-51de267a7fbb,1,2024-11-21,Product,Yes
44bbb673-ba07-4c8a-9f91-de4deb221077,0,2024-06-29,Service,Yes
17b77cc8-868b-44d9-8e5e-f18005122aec,1,2024-11-29,Unknown,Yes
09b813a1-3a3a-4895-aa8f-be5209e74b78,1,2024-09-23,Price,Yes
85f3c2d6-c199-4e6d-a3fc-c4d01ea6ae36,0,2024-03-13,Service,Yes
d3d1ca9b-3cc0-4fc2-9993-27196a29bc1d,1,2024-09-13,Product,Yes
dd1966b1-e14d-4034-b83d-b7e53c94aeb8,1,2024-03-22,Unknown,No
bf31aaae-420b-4541-a7b5-a953eff06086,1,2024-09-08,Product,No
b73d1798-d817-47bf-8593-a33fa40ac421,0,2024-06-19,Product,No
9eb8e2f2-4ec5-430a-b6aa-71aef83c31ab,1,2024-08-25,Unknown,No
e68ef00d-7576-4a29-a316-03639da42b4d,1,2024-07-11,Service,Yes
d722516d-02ac-43d6-b9b0-031ae03a7ddc,0,2024-09-14,Service,Yes
04e98bf0-f715-4867-a048-ff4c39fd8f6f,1,2024-10-10,Unknown,No
5a75e0ac-c694-4a25-9a3f-1922f13d0516,0,2024-09-18,Price,No
29507cdf-9d5c-42b5-ae9b-d1afd5cda2c8,0,2025-01-19,Price,No
dc71b124-a4f9-4e07-bc3d-02722ad057b5,0,2024-11-21,Price,No
dc5d8ce6-ba7e-49fb-a7b4-f71e505c092c,1,2024-12-27,Product,No
8be30547-a51f-4e83-869e-2c7f67dfbc7f,0,2024-12-29,Service,No
14e445fb-2e5a-4b35-9b09-46f0e8c19c65,0,2025-02-23,Price,Yes
48a8b874-7261-42c0-80ea-419712204c42,0,2024-07-08,Product,Yes
8e8b7e22-edf4-4899-b3dd-46bb4489a1c2,0,2024-12-23,Unknown,Yes
a3633592-58de-4945-a7c4-b7a4ebc58e69,1,2025-02-25,Service,No
a29fd9fd-725a-41ce-8fc7-99e72590eb84,0,2024-08-12,Price,No
f021c005-b4ad-49de-bcbc-403673f597b7,0,2024-12-01,Service,No
070787e8-522b-46ec-9062-a27cce4269b2,1,2024-06-06,Unknown,No
26c62099-2567-47c3-bf23-4a1287b5de06,1,2025-01-21,Service,No
1bd6557a-8dea-4d12-aee7-a003f1a5f5c7,0,2024-10-15,Price,No
80273f93-7b9e-4dd9-a468-187aa65c15d8,1,2024-06-28,Service,No
37b9676b-053d-40ff-9c33-63ab10f372f4,0,2024-10-11,Unknown,Yes
7f75f568-3cc8-49eb-a910-01dbcf243971,0,2024-10-23,Product,No
478da6fa-bdaf-4d85-bf5a-0fb6f4da9732,0,2024-11-04,Unknown,Yes
cafb5b2f-a689-44c4-9b0b-c0aaedd0cb18,1,2024-06-13,Unknown,No
d90c7ba5-2482-423d-ad06-198c214ddfdf,1,2024-11-21,Unknown,Yes
347a970c-ff4b-4545-badf-527eaff6b9ca,0,2024-09-19,Service,Yes
13cc028c-601d-4cab-9721-1c268a575765,0,2024-09-24,Price,No
822a00df-1cda-443b-ab2a-390889852ab1,1,2024-08-23,Price,Yes
893ace8e-8085-4b0b-8414-9588a4a4f806,0,2024-09-19,Service,No
6423994f-dc12-4c1d-be49-726c7b544bee,1,2024-05-21,Unknown,Yes
fd849265-9748-4f5a-9895-6071de132a6f,0,2024-10-10,Unknown,No
fdebf0d1-271a-4eea-9ee2-ba7e0c351f12,0,2025-01-23,Service,Yes
759f2579-4270-4eb0-9dfc-a7bd27febd94,0,2024-11-08,Service,No
2f3103a0-6972-4fb2-a072-ec7cee07cfd4,0,2024-12-12,Unknown,No
c8bed0e8-487a-4ece-b4cb-5e266f833915,0,2024-10-03,Unknown,Yes
6cfb63fa-093d-494a-8777-1d5976ed4609,1,2024-05-31,Price,Yes
2476ce82-2ec5-4cba-bcdf-5a75cbeb59ee,0,2024-05-31,Product,Yes
172480b8-e24b-4fc6-b984-8048b6a5bea4,1,2024-09-30,Unknown,Yes
0dbf5300-b284-4c3d-a9b4-d49f06758cf3,0,2024-10-19,Service,No
62e2b800-51b6-45c9-83be-7012cf51b866,0,2024-09-13,Service,No
f4cae46d-6453-4c52-a800-12e65b8709eb,0,2024-05-16,Product,No
629a165b-fb28-4edb-aa53-85d20d627863,0,2024-11-16,Product,Yes
fba2858c-1557-4016-ab97-d98d6bc42837,1,2024-10-22,Price,Yes
be7ef102-8d62-46bc-8184-a8790f29369b,0,2024-08-15,Product,Yes
f89dd3ea-f08f-4731-a156-e8bb9a1fcdf5,0,2024-08-02,Price,No
3e33d03a-d701-429b-b128-bdcb94c3fa02,0,2024-04-13,Product,Yes
642ced54-fa06-4268-abd0-348ff90820c7,0,2024-03-12,Price,No
50708256-5dcc-44f6-9b36-e767ae566bdc,0,2024-09-11,Unknown,No
ef2a0982-ef2f-4718-96b8-511a68794b4d,0,2024-04-01,Price,Yes
64ee31b0-a886-4fac-b664-bb2b21a0edd9,1,2024-12-17,Unknown,Yes
32b63c21-fa2e-477c-b2ee-eed6a00a5ee6,0,2025-01-14,Unknown,No
a7dfbce9-88a6-4b2e-8092-ce17c1b873d8,1,2024-02-29,Unknown,No
363133fe-4466-4ffe-835f-0abd5869a5d5,1,2024-10-01,Unknown,No
f4ddb073-bf10-40df-a5c0-c6eb1c31a10d,0,2024-07-12,Service,No
c51e8db6-9f69-4813-92f8-b2d0dd40aa33,1,2025-01-11,Product,Yes
c8e6bfaf-8ca1-4de0-8400-a1c063fdbc53,1,2024-10-29,Service,Yes
94f2115e-6c58-4494-aa05-cfad23b7721a,0,2024-03-09,Price,Yes
e86e696e-2bc6-4bd3-85aa-cc2de9682a70,1,2024-04-22,Product,No
3b6222ca-b486-4b0d-ad6d-9df36945aab1,0,2024-11-13,Unknown,No
0024825c-0343-4255-af67-cc6951e97bea,0,2025-01-02,Unknown,Yes
9ba84fc1-379c-4e9b-8243-e05f72a55101,0,2024-10-19,Product,No
bbd1e454-ab9c-4e31-be93-99a8af1ceb47,1,2024-09-04,Price,Yes
bdc7a6e4-bcd0-466f-9372-2a90b63291ca,1,2024-04-03,Unknown,No
a8782ecc-d150-462e-8800-5216fbd4ecdb,1,2024-05-01,Service,Yes
6bcf82b0-76a8-49ff-b5c3-9e20fc1e53a9,0,2024-09-13,Product,No
0a5ab353-25c7-49c9-8d55-47d540c4829c,0,2025-02-25,Price,No
f3e55781-8f3a-4abd-a91b-8e0e30e840b2,0,2024-05-27,Product,No
e2001ba3-0567-489b-888b-7d4d840517db,1,2024-08-12,Product,No
a45f4bf9-47fd-4886-926e-0ab751ae2e29,0,2024-05-13,Price,No
35007216-464d-4c2f-9f86-2b1a90e7fee3,0,2024-03-19,Price,No
8c7e3ed3-16ff-4478-b72f-0ff2eadf7e4f,0,2024-12-24,Unknown,Yes
8bc86d15-bdd8-4650-8bd2-b25292161c91,0,2024-05-03,Price,No
8ad42b07-5169-4a9a-87ca-2a0dd70237f0,0,2025-01-24,Service,No
d8606325-99bb-4bf4-ab3f-d6d8f849fc51,1,2024-08-27,Service,No
28cc749e-36a2-45e2-973d-09177d195749,0,2024-08-15,Service,No
0b8bba1a-6776-46c5-a313-169c4465e5cd,0,2024-04-25,Product,Yes
3a3a9acb-57be-4a7d-9bed-9d7c842a77d4,1,2024-04-18,Unknown,No
8716a628-bdb5-42b0-9b9e-75da831bc1f0,1,2024-04-04,Product,No
4611ce20-8c37-469c-9075-87d66a3aef52,0,2024-03-09,Service,Yes
b20d2e97-a7b3-4c0d-8eba-54fce3cad48b,1,2024-12-14,Price,No
8aa77cdf-95fa-414f-b058-5cbc9bf8757e,1,2024-05-17,Product,Yes
cce47e3e-6961-4946-b879-37c01968700d,0,2024-03-06,Unknown,Yes
2d504bf5-9ff3-4bcf-9963-58be34fec6c3,0,2025-01-29,Service,No
c17f5f32-fd3a-4dd2-bbac-f9de79827aad,0,2024-06-21,Unknown,No
85e4d138-84a7-401f-baef-e303fd4d4277,1,2024-10-25,Unknown,Yes
45e24668-250f-450e-bf2d-92fbfa8e3a47,0,2024-12-31,Service,No
f5fb5dd4-b3f0-4a2e-a704-a3029facb129,1,2024-07-22,Unknown,Yes
51697200-c70f-474c-9b71-03d5483420a0,1,2024-03-20,Product,No
a724df8e-e3f3-498b-b93b-1a3e3e0add2e,0,2024-10-19,Unknown,Yes
9116e056-3d39-416c-bf51-38206bbbe7ad,0,2024-04-11,Unknown,No
bb7b7680-dee8-48d4-a3e2-b258e98f88b2,0,2025-01-31,Price,Yes
f1dc4e6e-be98-40d2-b3b9-13377c24f0c0,0,2024-07-06,Unknown,Yes
4f05c8fb-038a-4e6d-b886-af29d5f4b37f,0,2024-03-22,Product,No
a60306c9-5e6b-48d2-92f4-7c1255de2474,1,2024-05-05,Unknown,Yes
fef23a20-caf7-4127-9373-8f735cfb19e5,0,2024-12-17,Product,Yes
2cbed7e8-c53c-41dd-b1db-15765ba53efe,1,2024-05-26,Product,Yes
d909e8f1-df03-4dc5-aa74-d3a539b9c866,1,2024-07-14,Service,Yes
043129a0-a127-49cf-a572-ddd4d116457a,0,2024-07-15,Product,No
626a46ef-1373-495f-af81-fab204708ed0,0,2024-08-15,Price,Yes
470b3d57-4339-4587-a89e-d60f12c46f69,0,2024-08-13,Product,Yes
fa71eac2-dbd7-48cd-8468-7d8f4ee56b32,0,2024-08-24,Price,No
1eb4f062-6d27-4c15-b885-3133f0d68924,0,2024-05-24,Service,Yes
f64fe804-7845-483c-ade6-403654bbb6fb,0,2025-01-07,Price,Yes
ceea9e5f-dae0-4485-bf0f-ac0a6dc6e95c,0,2024-05-20,Unknown,No
d5b8ee07-6abe-4131-b89f-6a832e07048d,0,2025-01-06,Service,Yes
dad59e1e-39e2-41a6-9812-2dadf5d515d0,0,2024-12-03,Unknown,Yes
92bc40cf-d0a1-4569-9e0a-f2498d6a7824,0,2024-08-07,Price,No
5706449b-943d-4630-b127-8e2147e61d67,1,2024-10-02,Price,No
d81bf56e-4ac1-4ea0-b800-0c06c800baa3,1,2025-02-07,Service,Yes
4c7b1820-7de0-4777-802d-0947a3611b43,0,2024-08-03,Unknown,No
ddbd5a7a-1e1f-44a2-b6ac-6135f985746c,1,2024-04-30,Price,No
9b69bfec-4cc1-485d-b251-5022770e8b80,0,2024-08-09,Product,Yes
eeec4b78-423a-4d8e-9f4c-7cf0d02bc9d7,0,2024-10-01,Product,No
84c973c2-66fe-4f1f-9790-e1ad214fdac1,0,2025-01-12,Product,Yes
43dc0f33-dcfc-4ce7-ac95-92be67cb4eed,0,2024-09-20,Price,Yes
97b7e0c9-a2bb-4aec-91e9-2ce787b0fa30,1,2024-05-30,Product,No
f17ee74d-a1ab-4b25-8606-07ad5ec0f56f,0,2024-10-06,Price,No
46cfb12d-3b7c-4578-b6db-03cd7530b57a,0,2024-09-25,Product,Yes
a8b55c1c-7ccc-4f57-909d-501f1e1bc06f,0,2024-06-15,Unknown,No
38d72ad7-1829-44a8-8b70-7281f1c6bb00,1,2024-06-27,Price,Yes
5c556f0b-3d39-42c8-8cb2-e43f8339cdd5,1,2024-08-14,Product,No
b308dfd5-2dea-42fa-840d-4c66541021a5,0,2024-09-06,Service,Yes
d43a2a6f-27de-45fa-be12-8f1126554d7b,0,2024-10-21,Price,No
12aa44ea-2216-45ae-a786-62fe3ea67d70,0,2024-08-02,Product,Yes
08c3f361-4001-459f-98d4-042bb054e980,0,2024-10-31,Product,Yes
93bd1c4c-745a-4c61-9fc6-cdc167d3a9ff,0,2025-02-11,Price,Yes
da25833c-9248-4105-8d6f-a5319db13c23,0,2024-05-10,Service,Yes
11c50f76-2a31-4899-8253-a8506da6c64c,1,2024-02-26,Product,Yes
9a9ada3d-6460-46d4-a7f1-b375203e0132,0,2024-10-17,Unknown,Yes
91cc90a2-c76b-44e9-ae05-795fb83538e2,1,2025-02-10,Unknown,Yes
a64850ca-67a5-4aaa-9133-379f0c0977a4,0,2024-04-05,Unknown,No
8ed9c393-c36f-4d88-a946-b08fb7054a9d,0,2024-12-06,Service,Yes
ee4028f5-f4a3-4cc8-98e7-df8f98941933,0,2024-11-24,Unknown,No
46f387b7-366c-4aea-97ad-6fee871809dd,1,2024-10-22,Service,Yes
7f6959a2-909d-419d-b28d-ec92478977f9,0,2024-09-22,Service,No
5e82c793-46bd-486e-8ab3-b029d3c8aef2,0,2024-11-27,Price,No
91de589e-a316-476a-bcc6-117769269315,0,2024-03-17,Product,No
38a4cdaf-8020-4b38-932f-2529689fc5a5,0,2024-11-17,Price,No
6c37edf6-280e-40d8-801c-8ccdd1751726,0,2024-10-05,Price,Yes
4eb432b1-25a6-4a5d-b6e5-599ffb7445dc,1,2024-06-13,Service,Yes
06a4c4d8-7a17-48fc-b4ce-9253c89af300,0,2024-05-13,Unknown,Yes
c3c9a352-94c8-412a-87dd-7be80d681528,0,2024-09-08,Price,No
5e4d15b5-fea6-49ce-91b8-081b29f364ca,0,2025-01-29,Service,Yes
8d228c6a-3b98-4cb6-a833-b8b97a371405,1,2024-12-13,Service,Yes
5d39cd1c-e158-4d23-bf76-cb983385f6c3,0,2024-11-03,Product,No
